Aleja Armii Ludowej;Historyczne
Aleja Jerzego Strzałkowskiego;Patroni
Aleja Muzyków;Techniczne
Aleja PTTK;Inne
Aleja Pierwsza;Neutralne
Aleja Polskiego Czerwonego Krzyża;Techniczne
Aleja Przyjaciół;Neutralne
Aleja Wodna;Przyrodnicze
Aleja Władysława Broniewskiego;Patroni
Aleja Żołnierzy Wyklętych;Patroni
Basen I Prezydenta;Patroni
Doliny Warty;Przyrodnicze
Kolonia;Neutralne
Most Mariacki;Patroni
Most Mariana Lutosławskiego;Patroni
Most Staromiejski im. Jerzego Sulimy-Kamińskiego;Patroni
Most gen. Stefana Grota-Roweckiego;Patroni
Most im. Wacława Woźnickiego;Patroni
Nabrzeże Angielskie;Geograficzne
Nabrzeże Arsenał;Techniczne
Nabrzeże Jugosłowiańskie;Geograficzne
Osiedle Baranciak;Inne
Osiedle Leśnika;Techniczne
Osiedle Młynne;Techniczne
Osiedle dr. Józefa Putka;Patroni
Osiedle im. Generała Kazimierza Pułaskiego;Patroni
Osiedle Łupienie;Inne
Osiedle Żaków;Inne
Park Bederowiec;Inne
Park Hvidovre;Geograficzne
Park Jalu Kurka;Patroni
Park Jana Kochanowskiego;Patroni
Park Marcina Gerssa;Patroni
Park Miejski im. Jana Pawła II;Patroni
Park Rodzinny nad jeziorem Kaplicznym;Przyrodnicze
Park Staromiejski;Neutralne
Park Wszystkich Dzieci;Neutralne
Park im. ks. Bronisława Kabata;Patroni
Pasaż im. ppor. Antoniego Jana Szyllera;Patroni
Pl. Stanisława Małachowskiego;Patroni
Plac 4 Czerwca 1989 Roku;Historyczne
Plac 60-lecia Muzeum Zamkowego w Malborku;Historyczne
Plac Bociani Zakątek;Przyrodnicze
Plac Cukrowni;Techniczne
Plac Czesława Niemena;Patroni
Plac Dobrego Pasterza;Inne
Plac Gdacjusza;Inne
Plac Imbramowski;Geograficzne
Plac Kard. Stefana Wyszyńskiego;Patroni
Plac Kościuszki;Patroni
Plac Parkowy;Neutralne
Plac Przyjaciół z Miszkolca;Geograficzne
Plac Rumiankowy;Przyrodnicze
Plac Rzędziana;Inne
Plac Sportowy;Techniczne
Plac XXV-lecia Samorządu Terytorialnego;Historyczne
Plac Zacisze;Neutralne
Plac Zgody;Neutralne
Plac Zofii Wóycickiej;Patroni
Plac Związku Nauczycielstwa Polskiego;Techniczne
Plac ks. Jana Wiśniewskiego;Patroni
Plac ks. Józefa Wołejki;Patroni
Plac ks. Prałata Jana Gustkowicza;Patroni
Plac świętej Rozalii;Patroni
Rondo 17 Wielkopolskiej Brygady Zmechanizowanej w Międzyrzeczu;Historyczne
Rondo 500-lecia Ziemi Raczkowskiej;Historyczne
Rondo Akademickie;Techniczne
Rondo Dagnanów;Patroni
Rondo Francuskie Montceau-les-Mines;Geograficzne
Rondo Generała Stanisława Skalskiego;Patroni
Rondo Grunwaldzkie;Historyczne
Rondo Kopalni Niwka Modrzejów;Techniczne
Rondo Kresów II Rzeczpospolitej;Historyczne
Rondo Księdza Jerzego Popiełuszki;Patroni
Rondo Ludwik;Patroni
Rondo Niwa;Przyrodnicze
Rondo Ojca Kajetana Raczyńskiego;Patroni
Rondo Organizacji Narodów Zjednoczonych;Inne
Rondo Pamięci Ofiar Wołynia;Historyczne
Rondo Petera Westena;Patroni
Rondo Ryszarda Kaczorowskiego;Patroni
Rondo Samorządności;Inne
Rondo Soczewka;Przyrodnicze
Rondo Sportowców;Techniczne
Rondo Stanisława Szomańskiego;Patroni
Rondo dr. n. med. Władysława Kolbuszewskiego;Patroni
Rondo gen. Józefa Hallera;Patroni
Rondo im. Edmunda Zarzyckiego;Patroni
Rondo im. Jacka Siemieńskiego;Patroni
Rondo im. Misjonarzy Oblatów Maryi Niepokalanej;Patroni
Rondo im. Rudolfa Reindersa;Patroni
Rondo im. Teresy Grodzińskiej;Patroni
Rondo im. Zdzisława Brońskiego "Uskoka";Patroni
Rondo kmdra Bogumiła Nowotnego;Patroni
Rondo księdza Jana Lisa;Patroni
Rondo św. Andrzeja Boboli;Patroni
Rynek Mały;Neutralne
Skwer Anny Jantar;Patroni
Skwer Koszycki;Geograficzne
Skwer Martina Luthera Kinga;Patroni
Skwer Pokolenia Kolumbów;Historyczne
Skwer Stanisława Pola;Patroni
Skwer Wielkiej Orkiestry Świątecznej Pomocy;Inne
Skwer im. Zdzisława Postępskiego;Patroni
Skwer ks. Feliksa Sawickiego;Patroni
Trasa Warszawska;Geograficzne
al. Aleja Brwinowska;Geograficzne
al. Aleje Jana Pawła II;Patroni
al. Aleje Zygmunta Krasińskiego;Patroni
al. Aleje św. Jana Pawła II;Patroni
al. Anny Lewickiej;Patroni
al. Jana Pawła II;Patroni
al. Nadmorska;Przyrodnicze
al. Parocjowa;Inne
al. Stanisława Horno-Popławskiego;Patroni
al. Wojciecha Korfantego;Patroni
aleja Księdza Michała Brzozy;Patroni
inne Szlak im. Józefa Łukasiewicza;Patroni
inne Ścieżka im. Vico nel Lazio;Geograficzne
nabrzeże im. Mieczysława Dutkowskiego;Patroni
os. A. B. Ciechańskiego;Patroni
os. Artura Grottgera;Patroni
os. Bolesława Śmiałego;Patroni
os. Młyńskie;Techniczne
os. Na Stoku;Neutralne
os. Osiedle Jagiellonów;Historyczne
os. Osiedle Pod Lasem;Przyrodnicze
park Konstytucji 3 Maja;Historyczne
park Lipowica Park;Przyrodnicze
park Park Gminny Proboszczów;Inne
park Park Rodzinny;Neutralne
park Park Rury im. urbanisty Romualda Dylewskiego;Patroni
park Szwedzki;Geograficzne
park Traszki Ratajskie;Przyrodnicze
pl. Bohaterów;Historyczne
pl. Gen. Marko Bezruczki;Patroni
pl. Jedności Narodu;Historyczne
pl. Matki Bożej Królowej Polski;Patroni
pl. Mikołaja Kopernika;Patroni
pl. Mostowy;Techniczne
pl. Odrodzenia;Historyczne
pl. Ostrowskich Hallerczyków;Patroni
pl. Plac Kory Olgi Sipowicz;Patroni
pl. Promenada Jana Pawła II;Patroni
pl. Rondo im. Adama Śmietańskiego;Patroni
