Aleja Chateauroux;Geograficzne
Aleja Kazimierza Kumanieckiego;Patroni
Aleja Ofiar Rosyjskiej Agresji;Historyczne
Aleja Przyjaźni;Neutralne
Aleja Tomasza;Patroni
Aleja Turystów;Techniczne
Aleja inż. Nowotarskiego;Patroni
Brunona Przeliorza;Patroni
Bulwar Jana Karskiego;Patroni
Bulwar Poleski;Geograficzne
Bulwary Miast Partnerskich - Bulwar Loughborough;Geograficzne
Estakada gen. Tadeusza Rozwadowskiego;Patroni
Most Lwowski;Geograficzne
Most Niepodległości;Historyczne
Most Płockiego Czerwca 1976 r.;Historyczne
Most Zamkowy;Historyczne
Nabrzeże Bulwar Śląski S;Geograficzne
Nabrzeże Słowackie;Patroni
Os. Centrum;Neutralne
Os. Kuwik;Inne
Os. Szafarze;Inne
Osiedle Beskidzkie;Geograficzne
Osiedle Błękitny Staw;Przyrodnicze
Osiedle Jaszcze;Inne
Osiedle Kalinowe;Przyrodnicze
Osiedle Kombatantów;Historyczne
Osiedle Makowica;Przyrodnicze
Osiedle Natura;Przyrodnicze
Osiedle Promieniste;Neutralne
Osiedle Stawy;Przyrodnicze
Park Pszczelnik;Przyrodnicze
Park Rekreacyjno-Wypoczynkowy Czarny Staw Imienia Majora Pilota Czecha Nowackiego;Patroni
Park Zamkowy;Historyczne
Park im. Jana Bieniaszewskiego;Patroni
Park im. Łódzkich Harcerek;Historyczne
Park Świętojański;Historyczne
Plac 3-go Maja;Historyczne
Plac 800 Lecia;Historyczne
Plac A. Mickiewicza;Patroni
Plac Biskupa Henryka III Sorboma;Patroni
Plac Cystersów;Historyczne
Plac Drzewny;Przyrodnicze
Plac Leopolda Staffa;Patroni
Plac Lwóweckich Gwarków;Historyczne
Plac Ofiar Niemieckich Hitlerowskich Obozów Koncentracyjnych;Historyczne
Plac Piastowski;Historyczne
Plac Powstańców Wielkopolskich;Historyczne
Plac Prymasa Polski Stefana Wyszyńskiego;Patroni
Plac Rybaków;Techniczne
Plac Uniwersytecki;Techniczne
Plac im. Ks. Zdzisława Radka;Patroni
Plac im. kardynała Stefana Wyszyńskiego;Patroni
Plac im.Teodora Endera;Patroni
Plac Żołnierzy 10 BKPanc Poległych w Polskich Kontyngentach Wojskowych;Historyczne
Rondo 14 Strzegomskiego Pułku Radioliniowo-Kablowego;Historyczne
Rondo 300-lecia Miasta Suwałk;Historyczne
Rondo Aleksandra Kulikowskiego;Patroni
Rondo Aliny i Czesława Centkiewiczów;Patroni
Rondo Bielańskie;Geograficzne
Rondo Fordońskie;Geograficzne
Rondo Generała Kazimierza Sosnkowskiego;Patroni
Rondo Gliwickie;Geograficzne
Rondo Henryka Dołkowskiego;Patroni
Rondo Imienia Księdza Kapelana Ignacego Skorupki Bohatera Bitwy Warszawskiej Roku 1920;Patroni
Rondo Imienia gen. Kazimierza Sosnkowskiego;Patroni
Rondo Jerzego Kondrackiego;Patroni
Rondo Jeńców Stalagu IID Stargard;Historyczne
Rondo Kaczorowskiego, Prezydenta RP na Uchodźstwie;Patroni
Rondo Narodowych Sił Zbrojnych;Historyczne
Rondo Niezależnego Zrzeszenia Studentów;Historyczne
Rondo Pamięci Męczeństwa Kresowian;Historyczne
Rondo Piotra i Pawła;Patroni
Rondo Portowe;Techniczne
Rondo Sygnały;Inne
Rondo Tadeusza Nalepy;Patroni
Rondo Wiatraczna;Neutralne
Rondo Wincentego Witosa;Patroni
Rondo Władysława Husejki;Patroni
Rondo ZNTK;Techniczne
Rondo Zesłańców Sybiru;Historyczne
Rondo dra Andrzeja Chramca;Patroni
Rondo im. Pod Grodziskiem;Geograficzne
Rondo im. Tajnej Organizacji Nauczycielskiej;Historyczne
Rondo im. Zbigniewa Pańczyka;Patroni
Rondo imienia Księdza Lucjana Gierosa;Patroni
Rondo ks. Zbigniewa Stanisława Krupskiego;Patroni
Skwer Artystów im. Jerzego Brauna;Patroni
Skwer Doktora Schefflera;Patroni
Skwer Drzewickich Olimpijczyków;Historyczne
Skwer Ernesta Prittwitza;Patroni
Skwer Ireny Kwiatkowskiej;Patroni
Skwer Józefa Kocurka;Patroni
Skwer Kawalerów Orderu Uśmiechu;Historyczne
Skwer Ludwika Zamenhofa;Patroni
Skwer Obrońców Helu;Historyczne
Skwer Ofiar Katastrofy Smoleńskiej;Historyczne
Skwer Romualda Wowkonowicza;Patroni
Skwer Rybka;Przyrodnicze
Skwer Stanisława Jankowskiego "Agatona";Patroni
Skwer im. Czesława Gartycha;Patroni
Skwer im. Stanisława Jacha;Patroni
Skwer imienia Gustawa Holoubka;Patroni
Skwer Żołnierzy Wyklętych;Historyczne
Szosa do Lipian;Geograficzne
Trakt Leśny;Przyrodnicze
Węzeł Drogowy im. kapitana Władysława Polesińskiego;Patroni
Zakątek Króla Władysława Łokietka;Patroni
Zamakowisko;Historyczne
al. E. Marylskiego;Patroni
al. Królowej Jadwigi;Patroni
al. Lubomirskich;Patroni
al. Marszałka Edwarda Śmigłego-Rydza;Patroni
al. Wiązowa;Przyrodnicze
bulw. Bulwary imienia Wacława Kunca;Patroni
inne Aleja Ks. Stanisława Kobylińskiego;Patroni
inne Most im. Prezydenta RP Ryszarda Kaczorowskiego;Patroni
inne Ośrodek Dębak;Inne
inne Pasaż Feliksa Rajczaka;Patroni
most Esperanto;Inne
os. Bereki;Inne
os. Brzezina;Przyrodnicze
os. Hipolita Cegielskiego;Patroni
os. Krakusa;Patroni
os. Marcina Seydy;Patroni
os. Osiedle Błoto;Przyrodnicze
os. Powstań Narodowych;Historyczne
os. Zodiak;Inne
os. generała Władysława Andersa;Patroni
osiedle Politanice;Geograficzne
osiedle Słoneczne;Neutralne
park Helwinga;Patroni
park Kolejarzy Oleśnickich;Techniczne
park Królowej Heleny;Patroni
park Park Natolin;Przyrodnicze
park Park Turystyki i Kultury w Skołyszynie;Techniczne
park Park Zdrojowy im. Zygmunta i Jana Karłowskich;Patroni
park Staromiejski;Historyczne
pl. 25-lecia Elektrowni Opole;Historyczne
pl. Bolesława Chrobrego;Patroni
pl. Dietla;Patroni
pl. Generała Jerzego Ziętka;Patroni
pl. Jana Kazimierza;Patroni
pl. Ludwika Waryńskiego;Patroni
pl. Obrońców Warszawy;Historyczne
pl. Pl. Odrodzenia;Historyczne
pl. Plac Cypriana Kamila Norwida;Patroni
pl. Plac Świętego Maksymiliana Marii Kolbego;Patroni
pl. Powstańców Warszawy;Historyczne
pl. Rondo im. Rodłaków;Historyczne
pl. Rynek Nowy;Neutralne
pl. Rynek Sienny;Neutralne
pl. Sikorskiego;Patroni
pl. Teatralny;Techniczne
pl. plac im. Krzysia;Patroni
pl. Światowida;Patroni
plac Czarnieckiego;Patroni
plac Górników;Techniczne
plac im. Ireny Kirszenstein-Szewińskiej;Patroni
rondo Aleksandry Klamrzyńskiej-Stromfeld;Patroni
rondo Andrzeja;Patroni
rondo Arcybiskupa Ignacego Tokarczuka;Patroni
rondo Historycznej Stolicy Powiatu Morskiego;Historyczne
rondo Kaponiera;Inne
rondo Pastora Edwarda Małłka;Patroni
rondo Polskiej Organizacji Wojskowej w Chotomowie;Historyczne
rondo Rondo 50-lecia gminy Mielno;Historyczne
rondo Rondo Bronisława Geremka;Patroni
rondo Rondo Kazimierza Badowskiego;Patroni
rondo Rondo Psa Ratownika;Inne
rondo Rondo im. mjr. Hieronima Dekutowskiego ps. Zapora i Jego żołnierzy;Patroni
rondo Rondo ks. Jerzego Popiełuszki;Patroni
rondo Rondo św. Anny;Patroni
rondo Triny Papisten;Patroni
rondo ks. Mieczysława Kutznera;Patroni
rondo ks. prałata Czesława Żyły;Patroni
rondo rondo Praw Kobiet;Historyczne
rondo rondo Szczecińskich Olimpijczyków;Historyczne
rondo św. Maksymiliana Kolbego;Patroni
skwer Aliny Margolis-Edelman;Patroni
skwer Bohaterów Wojny 1920 r.;Historyczne
skwer Jerzego Balcerka;Patroni
skwer Kombatantów;Historyczne
skwer Księdza Stanisława Pielasy;Patroni
skwer Matki Teresy z Kalkuty;Patroni
skwer Michała Ganowicza;Patroni
skwer Park pod kasztanami;Przyrodnicze
skwer Powstańców Wielkopolskich;Historyczne
skwer Ryszarda Kuklińskiego;Patroni
skwer Skwer Borysa Słowickiego;Patroni
skwer Skwer Ireny Sendlerowej;Patroni
skwer Skwer Rodziny Kuczerów;Patroni
skwer Skwer im. Bohaterów Hufca ZHP Zielony Dąb;Historyczne
skwer Skwer im. Krystyny Lasek;Patroni
skwer Skwer ks. Wawrzyńca Stanisława Benika;Patroni
skwer Stanisława Kłosowskiego;Patroni
skwer Szczepana Bąka;Patroni
skwer Wspólnoty Wiejskiej;Neutralne
skwer im. Jacka Nieżychowskiego;Patroni
skwer kmdr. Stanisława Mieszkowskiego;Patroni
skwer skwer Jarosława Brejzy;Patroni
skwer Żołnierzy Pokojowych Misji Zagranicznych;Historyczne
ul. "Torfa" Załęskiego;Patroni
ul. "Wira" Bartoszewskiego;Patroni
ul. 18 Pułku Ułanów Pomorskich;Historyczne
ul. 21;Inne
ul. 22 Lutego;Historyczne
ul. 25 Czerwca;Historyczne
ul. 32;Inne
ul. 74-go Górnośląskiego Pułku Piechoty;Historyczne
ul. A. G. Bema;Patroni
ul. Adama Ważnego;Patroni
ul. Adama Zagajewskiego;Patroni
ul. Adeńska;Geograficzne
ul. Afiszowa;Techniczne
ul. Agaty;Patroni
ul. Agnieszki Tomaszewskiej;Patroni
ul. Al. Zwycięzców;Historyczne
ul. Aleja 550-lecia;Historyczne
ul. Aleja Cystersów;Historyczne
