Aleja Mariana Brandysa;Patroni
Aleja Ostrowska;Geograficzne
Aleja Pod Kopcem;Neutralne
Aleja mjr. Krzysztofa Woźniaka;Patroni
Bulwar św. Jana Pawła II;Patroni
Las Wolborski;Przyrodnicze
Las Wolski;Przyrodnicze
Most Polanowicki;Geograficzne
Most Uniwersytecki;Techniczne
Most Wilczycki;Geograficzne
Most im. Jerzego Łabudy;Patroni
Mosty Jagiellońskie;Historyczne
Na Grodzi;Neutralne
Nabrzeże Kieleckie;Geograficzne
Nabrzeże Kubańskie;Geograficzne
Nabrzeże Spółdzielcze Przejściowe;Techniczne
Os. Biadasów I;Neutralne
Os. Familijne;Neutralne
Osiedle Działy;Neutralne
Osiedle Lesk;Geograficzne
Osiedle Leskówka;Geograficzne
Osiedle Letnie;Neutralne
Osiedle Majdówka;Neutralne
Osiedle Marii Curie Skłodowskiej;Patroni
Osiedle Nowe;Neutralne
Osiedle Osobie;Geograficzne
Osiedle Padół;Neutralne
Osiedle Palarzówka;Neutralne
Osiedle Piastów Śląskich;Historyczne
Osiedle Skrodne;Geograficzne
Osiedle Spokojne;Neutralne
Osiedle Srebrne Uroczysko;Przyrodnicze
Osiedle Tarchały;Geograficzne
Osiedle Zielone Wzgórze;Przyrodnicze
Osiedle Ziemianek;Neutralne
Osiedle na Porąbkach;Neutralne
Osiedle Świętego Jana;Patroni
Park Miejski im. Piotra Janowskiego;Patroni
Park Saski;Historyczne
Park Stefana Batorego;Patroni
Park Strzelnica im. Kurkowego Bractwa Strzeleckiego;Historyczne
Park im. Rodzin Budnych i Łosiów;Patroni
Park im. Rotmistrza Witolda Pileckiego;Patroni
Park im. św. Jana Pawła II;Patroni
Pasaż Józefa Pierlejewskiego;Patroni
Plac Akademii Miechocińskiej;Techniczne
Plac Dworcowy;Techniczne
Plac Erazma Mieszczańskiego;Patroni
Plac Franklina D. Roosevelta;Patroni
Plac Gwiaździsty;Neutralne
Plac Księdza Marcina Popiela;Patroni
Plac Marka;Patroni
Plac Ofiar Tragedii Górnośląskiej 1945 roku;Historyczne
Plac Pamięci Rodła;Historyczne
Plac Partnerstwa Miast;Geograficzne
Plac Powstańców;Historyczne
Plac Rybaka;Techniczne
Plac Saint Yrieix;Geograficzne
Plac Targowy;Techniczne
Plac Wincentego Wajdy;Patroni
Plac ks. Bronisława Komorowskiego;Patroni
Plac ks. Franciszka Pieruszki;Patroni
Rondo Andrzeja Paszkowskiego;Patroni
Rondo Arcybiskupa Generała Mirona Chodakowskiego Prawosławnego Ordynariusza Wojska Polskiego;Patroni
Rondo Boguszowickie;Geograficzne
Rondo Franciszkańskie;Historyczne
Rondo Imienia Romana Dmowskiego;Patroni
Rondo Inowrocławskie;Geograficzne
Rondo Jana Mizikowskiego;Patroni
Rondo Księdza Infułata Władysława Lesiaka;Patroni
Rondo Księdza Prałata Tadeusza Demela;Patroni
Rondo Marka Nojszewskiego;Patroni
Rondo Mogilskie;Geograficzne
Rondo Stanisława Kierbedzia;Patroni
Rondo Suwalskiej Brygady Kawalerii;Historyczne
Rondo Węgierskie;Geograficzne
Rondo im. Braci Ralskich;Patroni
Rondo im. Czesława Wasielewskiego;Patroni
Rondo im. Generała Franciszka Gągora;Patroni
Rondo im. Mieczysława Jałowieckiego;Patroni
Rondo im. Ppor. Zygmunta Reimschüssla;Patroni
Rondo im. Rodziny Ulmów;Patroni
Rondo im. Żołnierzy Wyklętych;Historyczne
Rondo imienia Armii Krajowej;Historyczne
Rondo mjr. Zygmunta Szendzielarza "Łupaszki";Patroni
Rynek im. ks. W. Mojżykiewicza;Patroni
Skwer 7 Pułku Piechoty AK "Garłuch";Historyczne
Skwer Dobrych Indyjskich Maharadżów;Historyczne
Skwer Kadetów Lwowskich;Historyczne
Skwer Mikołaja Wierzynka;Patroni
Skwer Niedźwiedzia Wojtka;Historyczne
Skwer Siedmiu Mieszczan;Historyczne
Skwer Zbigniewa Brzezińskiego;Patroni
Skwer im. Ferdynanda Ruszczyca;Patroni
Skwer im. Lecha Kaczyńskiego Prezydenta Rzeczypospolitej Polskiej;Patroni
Skwer im. Macieja Kosycarza;Patroni
Skwer im. Stanisława Pomian-Srzednickiego;Patroni
Skwer im. ks. Zygmunta Ciepluchy;Patroni
Skwer im. prof. Mariana Weissa;Patroni
Skwer im. Żołnierzy AK Cichociemnych: rtm. Mariana Jureckiego i kpt. Andrzeja Świątkowskiego;Patroni
Skwer imienia Antoniny Małysiak;Patroni
Skwer księdza Kazimierza Świetlińskiego;Patroni
Trakt Księcia Janusza I;Historyczne
Wiadukt Władysława i Kazimierza Badenich;Patroni
Wiadukt ks. Władysława Skórnickiego;Patroni
al. Aleja Ks. Marcisza;Patroni
al. Kwiatowa;Przyrodnicze
al. Lubelska;Geograficzne
al. Na Stadion;Techniczne
al. Piastowska;Historyczne
al. Rodziny Scheiblerów;Patroni
al. Zdrojowa;Techniczne
al. gen. Stanisława Sosabowskiego;Patroni
aleja Wiosenna;Przyrodnicze
bulw. Jana Sobieskiego;Patroni
bulw. Zacisze;Neutralne
droga Stanisława Moniuszki;Patroni
inne Aleja Hanny Szwankowskiej;Patroni
inne Most im. Wandy Miodońskiej;Patroni
inne Ścieżka pieszo-rowerowa im. Legii Polsko-Włoskiej;Historyczne
most im. Władysława Jagiełły;Patroni
os. Firanki;Neutralne
os. Głogówko;Geograficzne
os. Kolonia Trębaczów;Neutralne
os. Mały Stożek;Neutralne
os. Parkowa;Przyrodnicze
os. Robów;Geograficzne
os. Szuflów;Neutralne
osiedle Generała Władysława Sikorskiego;Patroni
park Cytadela;Historyczne
park Park Kazimierzowski;Historyczne
park Park Marii Skłodowskiej-Curie;Patroni
park Park imienia Ryszarda Kaczorowskiego Prezydenta Rzeczypospolitej na uchodźstwie;Patroni
park im. Mieczysława Michalskiego;Patroni
pl. Aleksandra Łaszcza;Patroni
pl. Dionizego Mogielnickiego;Patroni
pl. Józefa Londzina;Patroni
pl. Komuny Paryskiej;Historyczne
pl. Mickiewicza;Patroni
pl. Opatrzności Bożej;Historyczne
pl. Plac olimpijczyka Henryka Nowary;Patroni
pl. Starozamkowy;Historyczne
pl. Wojska Polskiego;Historyczne
