Aleja Elvisa Presleya;Patroni
Aleja Ignacego Jana Paderewskiego;Patroni
Aleja Karola Marcinkowskiego;Patroni
Aleja Ks. Prałata Józefa Cieśli;Patroni
Aleja Maksymiliana Kolbego;Patroni
Aleja Trzynasta;Neutralne
Aleja Łani;Przyrodnicze
Alejka "Tajemnicze Butki";Inne
Bulwar Księżnej Doroty de Talleyrand-Perigord;Patroni
Bulwar WSK Rzeszów;Techniczne
Jerzego Kapuścińskiego;Patroni
Małaszewo;Geograficzne
Most Zaleski;Geograficzne
Nabrzeże Warsztatowe - Dalby;Techniczne
Nabrzeże postojowe BON;Techniczne
Os. Buchwałowo;Geograficzne
Os. Gierkówka;Historyczne
Osiedle Ceglane;Techniczne
Osiedle Gwarków;Techniczne
Osiedle Hodówka;Geograficzne
Osiedle III;Neutralne
Osiedle Janczury;Geograficzne
Osiedle Józefa Piłsudskiego;Patroni
Osiedle Józefa Tytki;Patroni
Osiedle Kamieniec;Geograficzne
Osiedle Kustronia;Patroni
Osiedle Leszczyny;Przyrodnicze
Osiedle Ostrówek;Geograficzne
Osiedle Paluchy;Geograficzne
Osiedle Polne;Przyrodnicze
Osiedle Porąbki;Geograficzne
Osiedle Przy Arce;Inne
Osiedle Przyjazne;Neutralne
Osiedle Robińskich;Patroni
Osiedle Sikorówka;Geograficzne
Osiedle Tęczowe;Neutralne
Osiedle Wodniaków;Techniczne
Osiedle Wojska Polskiego;Historyczne
Osiedle XX-lecia Konstytucji RP;Historyczne
Osiedle Zaciszne;Neutralne
Osiedle im. Kardynała Stefana Wyszyńskiego;Patroni
Park Imienia 5 Dywizji;Historyczne
Park Miejski Powstańców Warszawskich;Historyczne
Park Polskiej Organizacji Wojskowej;Historyczne
Park Tadeusza Mazowieckiego;Patroni
Park im. Józefa Buczyłko;Patroni
Park im. Marszałka Józefa Piłsudskiego;Patroni
Park imienia Edwarda Linke;Patroni
Park Żołnierzy Niezłomnych;Historyczne
Plac 700-lecia;Historyczne
Plac 700-lecia Wyr;Historyczne
Plac Afrodyty;Inne
Plac Czerwonych Gitar;Inne
Plac Dariusza Kobzdeja;Patroni
Plac Europejski;Geograficzne
Plac Generała Grota Roweckiego;Patroni
Plac Izaaka Singera;Patroni
Plac Ludwika Waryńskiego;Patroni
Plac Młodzieży;Neutralne
Plac Partyzantów;Historyczne
Plac Stuczyńskich;Patroni
Plac Sępa;Przyrodnicze
Plac Walecznych;Historyczne
Plac im. Marii Curie-Skłodowskiej;Patroni
Plac ks. Józefa Szafranka;Patroni
Plac Świętego Jerzego;Patroni
Plac Żelaznej Bramy;Historyczne
Promenada Czesława Niemena;Patroni
Rondo 1050-lecia Chrztu Polski;Historyczne
Rondo 20 Pułku Piechoty Ziemi Krakowskiej;Historyczne
Rondo Albiny Kuraś;Patroni
Rondo Grzybowo;Geograficzne
Rondo Joannitów;Historyczne
Rondo Książąt Pszczyńskich;Patroni
Rondo PePeGe;Historyczne
Rondo Polskich Kryptologów Enigmy;Historyczne
Rondo Pułkownika Józefa Koczwary;Patroni
Rondo Roberta Schumana;Patroni
Rondo Seweryna Nowakowskiego Prezydenta Miasta Białegostoku;Patroni
Rondo Sprawiedliwych wśród Narodów Świata;Historyczne
Rondo Stulecia Odzyskania przez Polskę Niepodległości;Historyczne
Rondo Towarzystwa Gimnastycznego SOKÓŁ;Historyczne
Rondo Wincenty Jaszewskiego;Patroni
Rondo Władysława Opolczyka;Patroni
Rondo Zaślubin Polski z Morzem 10 Lutego 1920.;Historyczne
Rondo Zielone;Przyrodnicze
Rondo im. Józefy Siwikowej;Patroni
Rondo im. Kazimierza Deyny;Patroni
Rondo im. Rodziny Sapińskich;Patroni
Rondo im. Sylweriusza Jaworskiego;Patroni
Rondo im. Zofii Degen-Ślósarskiej;Patroni
Rondo im. ppor. Ułanów Karpackich Tomasza Skrzyńskiego;Patroni
Rondo rtm. Bohdana Miklewskiego;Patroni
Rotmistrza Witolda Pileckiego;Patroni
Skwer "Sierpnia 1944";Historyczne
Skwer Chorwacki;Geograficzne
Skwer Lwowski;Geograficzne
Skwer Niezależnego Zrzeszenia Studentów;Historyczne
Skwer Rudzkich Seniorów;Inne
Skwer Wolnej Ukrainy;Geograficzne
Skwer Władysława Tomaszewskiego;Patroni
Skwer Zgrupowania AK "Róg";Historyczne
Skwer gen. Franciszka Ksawerego Latinika;Patroni
Skwer im. Andrzeja Grubby;Patroni
Skwer im. Jacka Woźniakowskiego;Patroni
Skwer imienia Adolpha Traugotta von Gersdorf;Patroni
Skwer mjr. Zygmunta Szendzielarza ps. "Łupaszka";Patroni
Trakt Lubelski;Geograficzne
Trasa Uniwersytecka;Techniczne
Trasa Zjazdu Gnieźnieńskiego;Historyczne
Węzeł Wodzisławska;Geograficzne
