Aleja Beaty Obertyńskiej;Patroni
Aleja Dziewiąta;Neutralne
Aleja Freddiego Mercury'ego;Patroni
Aleja Józefa Czapskiego;Patroni
Aleja Lotników;Techniczne
Aleja Wojska Polskiego;Historyczne
Aleja Wyzwolenia;Historyczne
Bulwar Europejski;Geograficzne
Bulwar gen. George'a Smitha Pattona;Patroni
Bulwar ks. Aleksandra Zienkiewicza;Patroni
Bulwar prof. Józefa Zwierzyckiego;Patroni
Daniela Kęszyckiego;Patroni
Deptak Ptasi;Przyrodnicze
Estakada Jana Heweliusza;Patroni
Most Swojczycki;Geograficzne
Nabrzeże Ciche;Neutralne
Nabrzeże Gliwickie;Geograficzne
Nabrzeże Wrocławskie;Geograficzne
Os. Hajosty;Inne
Osiedle Brzostowe;Przyrodnicze
Osiedle Generała Władysława Andersa;Patroni
Osiedle Jamne;Geograficzne
Osiedle Kliniec;Neutralne
Osiedle Leśników;Techniczne
Osiedle Miazgi;Inne
Osiedle Piszczki;Inne
Osiedle Polanka;Neutralne
Osiedle Twarogi;Geograficzne
Osiedle Zalesie;Przyrodnicze
Ośrodek Sportu i Rekreacji;Techniczne
Park Anny Jagiellonki;Patroni
Park Janiny Kurkowskiej-Spychajowej;Patroni
Park Miejski im. Stefana Cieleckiego ps. "Orlik";Patroni
Park Szwedzki;Geograficzne
Park im. Jacka Kuronia;Patroni
Park im. Stefana Rogowicza-Zielona Ostoja;Patroni
Park prof. Lecha Leciejewicza;Patroni
Plac 1 Maja;Historyczne
Plac Biskupa Wilhelma Pluty;Patroni
Plac Gen. Władysława Andersa;Patroni
Plac Konsulatu Polskiego;Historyczne
Plac Kosynierów;Historyczne
Plac Ludomira Różyckiego;Patroni
Plac Oleandrów;Historyczne
Plac Orląt Przemyskich;Historyczne
Plac Papieski;Historyczne
Plac Pod Lipami;Przyrodnicze
Plac Profesora Stefana du Chateau;Patroni
Plac Róży Wiatrów;Neutralne
Plac Wacława Jedyńskiego;Patroni
Plac Zesłańców Sybiru i Ofiar Katynia;Historyczne
Plac im. Gen. Józefa Dowbór - Muśnickiego;Patroni
Plac im. Ryszarda Tokarczyka;Patroni
Plac ks. Ferdynanda Sznajdrowicza;Patroni
Plac Żeromskiego;Patroni
Płotki;Inne
Rondo 1 Pułku Ułanów Krechowieckich;Historyczne
Rondo 100-lecia Odzyskania Niepodległości Polski;Historyczne
Rondo Bialczanek;Geograficzne
Rondo Czadcy;Geograficzne
Rondo Kombatantów;Historyczne
Rondo Królewieckie;Geograficzne
Rondo Księdza Józefa Dziąga;Patroni
Rondo Księdza Karola Wojtyły;Patroni
Rondo Ligi Morskiej i Rzecznej;Historyczne
Rondo Lwówianki;Geograficzne
Rondo Młodzieżowego Ruchu Oporu;Historyczne
Rondo Młyńska Góra;Geograficzne
Rondo Powstańca Wielkopolskiego Walentego Dypczyńskiego;Patroni
Rondo Sandomierskich Radiotechników;Techniczne
Rondo Sióstr Norbertanek;Patroni
Rondo Sławskie;Geograficzne
Rondo Wiekowej Sosny;Przyrodnicze
Rondo Wąskotorówki;Techniczne
Rondo bł. ks. bp. Władysława Gorala;Patroni
Rondo gen. Romana Abrahama;Patroni
Rondo gen. bryg. Mieczysława Mozdyniewicza;Patroni
Rondo gen. pilota Stanisława Skalskiego;Patroni
Rondo im. 13 Pułku Zmechanizowanego;Historyczne
Rondo im. Jerzego Michała Bogusławskiego;Patroni
Rondo im. Księdza Romana Kotlarza;Patroni
Rondo im. Mirosławy Kostrzewskiej;Patroni
Rondo im. Rafała Paszka ps. "Królik";Patroni
Rondo im. Republiki Ostrowieckiej;Historyczne
Rondo im. Wacława Frankowskiego;Patroni
Rondo im. Włodzimierza Ostaszewskiego;Patroni
Rondo im. ks. Jana Kalinki;Patroni
Rondo ks. Wojciecha Pełkowskiego;Patroni
Rondo prof. Józefa Kosackiego;Patroni
Rondo św. Serafima;Patroni
Rynek Podgórski;Geograficzne
Skwer Barbary i Stanisława Brukalskich;Patroni
Skwer Bohaterów Zadwórza 1920;Historyczne
Skwer Jacka Kaczmarskiego;Patroni
Skwer Jadwigi i Zygmunta Karłowskich;Patroni
Skwer Matki Sybiraczki;Historyczne
Skwer bł. Hanny Chrzanowskiej;Patroni
Skwer im. dr Aureliusza Galocza;Patroni
Skwer im. prof. Zyty Gilowskiej;Patroni
Skwer ks. Mirosława Drozdka;Patroni
Skwer profesora Witolda Kazimierza Rotera;Patroni
Stacja Mokre;Geograficzne
Trakt Imienia Pierwszych Rybaków;Historyczne
Wiadukt 800-lecia Tczewa im. Marszałka Sejmu RP Macieja Płażyńskiego;Historyczne
Wiadukt Mazurski;Geograficzne
Zaczerczyk;Inne
Zaułek Hartwigów;Patroni
Zaułek Marii i Aleksandra Żabczyńskich;Patroni
al. Alejka ks. Ludwika Skowronka;Patroni
al. Pod Lipami;Przyrodnicze
bulw. "Bulwar Grecki";Geograficzne
droga Bronisława Wysockiego;Patroni
droga Do Jagódki;Przyrodnicze
droga Zielone Pole;Przyrodnicze
inne Aleja Matyldy i Antoniego Haczyńskich;Patroni
inne Aleja Olgi Krzyżanowskiej;Patroni
inne Most Marszałka Edwarda Śmigłego-Rydza;Patroni
inne Most Na Wilczym Kącie;Geograficzne
inne Promenada im. Bosmana Franciszka Szulczyńskiego;Patroni
inne pasaż Michała Szewczyka;Patroni
os. Bohaterów Tobruku;Historyczne
os. Lecha;Patroni
os. Macieja Mielżyńskiego;Patroni
os. Marii Curie-Skłodowskiej;Patroni
os. Obrońców Tomaszowa z 1939 r.;Historyczne
os. Ułańskie;Historyczne
os. Zachodnie;Neutralne
osiedle Lipy;Przyrodnicze
park 750-lecia;Historyczne
park Jurija Gagarina;Patroni
park Park im. Wojciecha Bednarskiego;Patroni
park Solidarności;Historyczne
park imienia Fryderyka Chopina;Patroni
park park Młodzieży;Neutralne
pl. 21 Pułku Piechoty Dzieci Warszawy;Historyczne
pl. Gustawa Dreszera;Patroni
pl. Karin Stanek;Patroni
pl. Króla Zygmunta Starego;Patroni
pl. Marceliny Darowskiej;Patroni
pl. Mleczny;Neutralne
pl. Plac 2 Czerwca;Historyczne
pl. Rondo Miasta Partnerskiego Grasse;Geograficzne
pl. Rondo Zamech;Techniczne
pl. Skwer im. Gen. Dyw. Franciszka Krajowskiego;Patroni
pl. ks. Bolesława Szkiłądzia;Patroni
pl. marsz. Józefa Piłsudskiego;Patroni
pl. plac Wileński;Geograficzne
rondo 10 Kwietnia 2010 roku;Historyczne
rondo 19 PP Odsieczy Lwowa;Historyczne
rondo Cichociemnych Spadochroniarzy Armii Krajowej;Historyczne
rondo H. ,J. i T. Grabskich;Patroni
rondo Kaszubskie;Geograficzne
rondo Księdza Hilarego Jastaka;Patroni
rondo Ofiar Pomordowanych w Lasach Zakrzewsko-Palędzkich;Historyczne
rondo Prymasa Stefana Wyszyńskiego;Patroni
rondo Pułkownika Zygmunta Szendzielarza "Łupaszki";Patroni
