Aleja Adolfa Dygasińskiego;Patroni
Aleja Bayeux;Geograficzne
Aleja Celników Polskich;Techniczne
Aleja Jana Pawła II;Patroni
Aleja Jerzego Regulskiego;Patroni
Aleja Józefa Sułkowskiego;Patroni
Aleja Mieczysława Grydzewskiego;Patroni
Aleja Róż;Przyrodnicze
Aleja ks. Józefa Stanka;Patroni
Alejka Obserwatorów Przyrody;Przyrodnicze
Bulwar Nadnarwiański;Przyrodnicze
Bulwary ks. Aleksandra Chodyki;Patroni
Leśniczówka Dąbrówka;Techniczne
Międzymurze Jana Zachwatowicza;Patroni
Most Białobrzeski;Geograficzne
Most Kłokoczycki;Geograficzne
Most im. Narcyza Witczak-Witaczyńskiego;Patroni
Nabrzeże CPN-4;Techniczne
Nabrzeże Pirs W;Techniczne
Nabrzeże Tureckie;Geograficzne
Nabrzeże Zabrzańskie;Geograficzne
Os. Szczęśniaki;Neutralne
Os. Świątkówka;Neutralne
Osiedle Bełk;Geograficzne
Osiedle Białówka;Przyrodnicze
Osiedle Bibiarze;Neutralne
Osiedle Centrum B;Neutralne
Osiedle Maziarzówka;Neutralne
Osiedle Porzeczkowe;Przyrodnicze
Osiedle Potok;Przyrodnicze
Osiedle Sarnowa;Geograficzne
Osiedle Studzionki;Geograficzne
Osiedle Widokowe;Neutralne
Osiedle Wiśniowe;Przyrodnicze
Osiedle Wrzosowe;Przyrodnicze
Osiedle XX-Lecia II RP;Historyczne
Osiedle Złote;Neutralne
Osiedle na Stoku;Neutralne
Park Marii i Lecha Kaczyńskich - Prezydenta RP z Małżonką;Patroni
Park Miejski im. Kościuszkowców;Patroni
Park Tura;Przyrodnicze
Plac "Solidarności";Historyczne
Plac Bohaterów Getta Warszawskiego;Historyczne
Plac Chorążego Starca;Patroni
Plac Ewangelicki;Historyczne
Plac Klonowy;Przyrodnicze
Plac Kupiecki;Techniczne
Plac Ludinghausen;Geograficzne
Plac Moniuszki;Patroni
Plac Obrońców Ojczyzny;Historyczne
Plac Poznański;Geograficzne
Plac Tumski;Historyczne
Plac Wałowy;Historyczne
Plac Władysława Szczepaniaka;Patroni
Plac gen. Władysława Sikorskiego;Patroni
Plac ks. Adolfa Ołdziejewskiego;Patroni
Plac ks. Karola Kochaja;Patroni
Plac ks. Michała Kaczmarka;Patroni
Plac ks. prof. J. Tischnera;Patroni
Plac Świętej Barbary;Patroni
Rondo 100-lecia Odzyskania Niepodległości;Historyczne
Rondo Ignacego i Daniela Lechów;Patroni
Rondo Imienia Ofiar Obławy Augustowskiej;Historyczne
Rondo Jana Cierlińskiego;Patroni
Rondo Jastrzębskie;Geograficzne
Rondo Knurowskie;Geograficzne
Rondo Olimpii Osowa;Patroni
Rondo Podoficerów;Techniczne
Rondo Pograniczników;Techniczne
Rondo Romana Wilhelmiego;Patroni
Rondo Rozalii;Patroni
Rondo Solankowe;Przyrodnicze
Rondo Staromiejskie;Historyczne
Rondo Stefana Starzyńskiego;Patroni
Rondo Trzech Narodów;Historyczne
Rondo Współpracy Partnerskiej Stuhr - Ostrzeszów;Geograficzne
Rondo Zatorze;Geograficzne
Rondo Zegarmistrza Gałeckiego;Techniczne
Rondo Zofii Kossak;Patroni
Rondo gen. Waleriana Czumy;Patroni
Rondo im. Centralnego Okręgu Przemysłowego;Historyczne
Rondo im. Czesława Miłosza;Patroni
Rondo im. Lachów Podegrodzkich;Historyczne
Rondo im. Stanisława Kochanka;Patroni
Rondo ks. Andrzeja Rudzkiego;Patroni
Rondo ks. Mieczysława Krygiera;Patroni
Rondo ks. Stanisława Głąbińskiego;Patroni
Rondo świętego Floriana - Patrona Miasta;Patroni
Rynek Prezydenta RP Gabriela Narutowicza;Patroni
Skwer Dubieński;Geograficzne
Skwer François Mitterranda;Patroni
Skwer Jerzego Turaszwiliego;Patroni
Skwer Józefa Śliza;Patroni
Skwer Wolności im. Władysława Bartoszewskiego;Patroni
Skwer Zygmunta Starego;Patroni
Skwer im. Harcerzy Polskich w byłym Wolnym Mieście Gdańsku;Historyczne
Skwer im. Leszczyńskich Przeciwlotników;Patroni
Skwer im. Wiesława Kaszewskiego;Patroni
Skwer im. Zespołu Tańca Ludowego "Pruszkowiacy";Patroni
Skwer im. ks. Infułata Stanisława Maca;Patroni
Skwer płk. Ignacego Boernera;Patroni
Trakt Nadwiślański;Przyrodnicze
Wiadukty Jana Nowaka-Jeziorańskiego;Patroni
al. Aleja 17 Grudnia;Historyczne
al. Armii Krajowej;Historyczne
al. Czynu Społecznego;Historyczne
al. Kolejowa;Techniczne
al. prof. Jana Nielubowicza;Patroni
al. Śliwowa;Przyrodnicze
inne Aleja Ryszarda Bolesławskiego;Patroni
inne Most gen. Wiktora Thommée;Patroni
inne Promenada im. Tadeusza Gołębiewskiego;Patroni
inne Punkt widokowy imienia Przewodników Świętokrzyskich;Patroni
inne Węzeł Łagiewnicki im. ks. Kardynała Adama Stefana Sapiehy;Patroni
inne zaułek im. Wiktora Zatwarskiego;Patroni
ogród Miejski im. Solidarności;Historyczne
os. Golejów;Geograficzne
os. Kobyla;Przyrodnicze
os. Kępa Oksywska;Geograficzne
os. Letnie;Przyrodnicze
os. Marfiana Góra;Przyrodnicze
os. Osiedle Soleckie;Geograficzne
os. Rzeczypospolitej;Historyczne
os. Tetmajera;Patroni
os. Warszawskie;Geograficzne
osiedle Przylesie;Przyrodnicze
park 40-lecia;Historyczne
park Jarogniewa i Izabeli Drwęskich;Patroni
park Park Józefa Piłsudskiego;Patroni
park Park Morysin;Przyrodnicze
park Park Obwodu Praga Armii Krajowej;Historyczne
park Park im. Fryderyka Piotra Wilhelma Müllera;Patroni
park Park im. Wisławy Szymborskiej;Patroni
park Sobieskiego;Patroni
pl. Gimnazjalny;Techniczne
pl. Jana Metziga;Patroni
pl. Kopernika;Patroni
pl. Maxa Borna;Patroni
pl. Plac Działowy;Techniczne
pl. Plac Św. Józefa;Patroni
pl. Rondo Politechniki Opolskiej;Techniczne
pl. Turka;Geograficzne
pl. Wojciecha Drzymały;Patroni
pl. ks. Jarosława Burskiego;Patroni
pl. ks. Kardynała Stefana Wyszyńskiego;Patroni
pl. Świetlicowy;Techniczne
plac ks. bp. Edwarda Materskiego;Patroni
plac Św. Wojciecha;Patroni
rondo 600-lecia Bełżyc;Historyczne
rondo Bartosza Bratumila;Patroni
rondo Bitwy nad Bzurą 1939 roku;Historyczne
rondo Obrońców Kępy Oksywskiej;Historyczne
rondo Pelagii Majewskiej;Patroni
rondo Rondo Chirurgów Trzebnickich;Techniczne
rondo Rondo Koła Bialczan;Historyczne
rondo Rondo Marszałka Konstantego Wolnego;Patroni
rondo Rondo Mieczysława Hrehorowa;Patroni
rondo Rondo Obrońców Kopalni Michał;Historyczne
rondo Rondo Ofiar Katynia;Historyczne
rondo Rondo im. Floriana W. Rachelskiego;Patroni
rondo Rondo imienia Czesława Niemena;Patroni
rondo Słowiańskie;Historyczne
rondo Zawodzie;Techniczne
rondo Zdzisława Beksińskiego;Patroni
rynek Wschodni;Neutralne
skwer Antoniego Peretiatkowicza;Patroni
skwer Hieronima Skurpskiego;Patroni
skwer Jerzego Ridana;Patroni
skwer Leona i Aleksandra Janta-Połczyńskich;Patroni
skwer Polskiego Czerwonego Krzyża;Historyczne
skwer Skwer 100. lecia powrotu Starogardu do Macierzy;Historyczne
skwer Skwer Wójta Kiliana Bałkowicza;Patroni
skwer Unii Europejskiej;Historyczne
skwer bł. ks. Józefa Pawłowskiego;Patroni
skwer im. Honorowych Dawców Krwi;Historyczne
skwer skwer Edwarda Woyniłłowicza;Patroni
ul. 15 Południka;Przyrodnicze
ul. 1918 Roku;Historyczne
ul. 21 Lutego;Historyczne
ul. 27-go Stycznia;Historyczne
ul. 30;Historyczne
ul. 400-lecia Rakowa;Historyczne
ul. 42 Pułku Piechoty;Historyczne
ul. 7 Lutego;Historyczne
ul. A. Hoffmana;Patroni
ul. A11;Techniczne
ul. A15;Techniczne
ul. Adama Kuncewicza;Patroni
ul. Adolfa Łapińskiego;Patroni
ul. Aksamitkowa;Przyrodnicze
ul. Al. 1 Maja;Historyczne
ul. Al. Huberta;Patroni
ul. Al. Zwycięstwa;Historyczne
ul. Alberta Koszyka;Patroni
ul. Aleja Konwaliowa;Przyrodnicze
ul. Aleja Marszałka Józefa Piłsudskiego;Patroni
ul. Aleja Niepodległości;Historyczne
ul. Aleja Plutonowego Wincentego Kamińskiego;Patroni
ul. Aleja Robinii;Przyrodnicze
ul. Aleja ks. Jana Twardowskiego;Patroni
ul. Aleje 3 Maja;Historyczne
ul. Aleje Wierzbowe;Przyrodnicze
ul. Aleksandra Jagiellończyka;Patroni
ul. Aleksandra Raka;Patroni
ul. Aleksandra Rybickiego;Patroni
ul. Aleksandrowicka;Geograficzne
ul. Alfreda Sierzputowskiego;Patroni
ul. Amazonki;Historyczne
ul. Amonitowa;Przyrodnicze
ul. Andrzeja Kopy;Patroni
ul. Andrzeja Rakoczego;Patroni
ul. Andrzeja Towiańskiego;Patroni
ul. Anny Danysz;Patroni
ul. Anny Henryki Pustowójtówny;Patroni
ul. Antoniego Antczaka;Patroni
ul. Antoniego Gendka;Patroni
ul. Antoniego Grzelaka;Patroni
ul. Antoniego Gładysza;Patroni
ul. Antoniego Królika;Patroni
ul. Antoniego Ponikowskiego;Patroni
ul. Antoniego Śmigla;Patroni
ul. Ariadna;Przyrodnicze
ul. Arkuszowa;Techniczne
ul. Armii Hallera;Historyczne
ul. Artura Gruszeckiego;Patroni
ul. Artura Hajzera;Patroni
ul. Arystofanesa;Patroni
ul. Augusta Fieldorfa;Patroni
ul. Bagielnica;Przyrodnicze
ul. Bagrówka;Przyrodnicze
ul. Barkoczyńska;Geograficzne
ul. Bartnicka;Geograficzne
ul. Batalionu AK "Pięść";Historyczne
ul. Belgijska;Geograficzne
ul. Benedykta Tynelskiego;Patroni
ul. Berestecka;Geograficzne
ul. Bezdomna;Neutralne
ul. Bełżecka;Geograficzne
ul. Białachowska;Geograficzne
ul. Białogardzka;Geograficzne
ul. Biczana;Przyrodnicze
ul. Bieleszy;Przyrodnicze
ul. Bielszowicka;Geograficzne
ul. Bindugowa;Przyrodnicze
ul. Biskupa Adriana Włodarskiego;Patroni
ul. Biskupa Herberta Bednorz;Patroni
ul. Biskupa Karola Pękali;Patroni
ul. Biskupa Zbigniewa Oleśnickiego;Patroni
ul. Blasku Księżyca;Przyrodnicze
ul. Bnińska;Geograficzne
ul. Bogdana Łyszkiewicza;Patroni
ul. Bogdańskich;Patroni
ul. Bogny Sokorskiej;Patroni
ul. Bohaterów Bielnika;Historyczne
ul. Bolesława Krysiewicza;Patroni
ul. Bonifacego Siekierskiego;Patroni
ul. Borowe Pole;Przyrodnicze
ul. Boryń;Przyrodnicze
ul. Borów;Przyrodnicze
ul. Botaniczna;Przyrodnicze
ul. Braci Świackich;Patroni
ul. Brata Dionizego Wegnera;Patroni
ul. Brody Warszawskie;Geograficzne
ul. Bronisława Koraszewskiego;Patroni
ul. Bronisława Nowacia;Patroni
ul. Brygady Saperów;Techniczne
ul. Buczyńskiego Stanisława;Patroni
ul. Budzieszowicka;Geograficzne
ul. Budzikowa;Przyrodnicze
ul. Bukowy Las;Przyrodnicze
ul. Bulwar 500-lecia Bakałarzewa;Historyczne
ul. Błonia;Przyrodnicze
ul. Błękitnego Motyla;Przyrodnicze
ul. C2;Techniczne
ul. Campi;Geograficzne
ul. Cedrowska;Geograficzne
ul. Centuria;Historyczne
ul. Cezarego Klimke;Patroni
ul. Chełmickiego;Patroni
ul. Chełmińskie Przedmieście;Geograficzne
ul. Chełmońskiego;Patroni
ul. Chińska;Geograficzne
ul. Chochołowa;Przyrodnicze
ul. Chudzickiego;Patroni
ul. Chwalców;Historyczne
ul. Cybisa;Patroni
ul. Cypriana Kamila Norwida;Patroni
ul. Czarnoleśna;Przyrodnicze
ul. Czarny Strumień;Przyrodnicze
ul. Czarowna;Przyrodnicze
ul. Czereśniowa;Przyrodnicze
ul. Czereśniowy Sad;Przyrodnicze
ul. Czerwieniec;Przyrodnicze
ul. Czesława Szczepańskiego;Patroni
ul. Czterdziestolecia;Historyczne
ul. Częstochowska;Geograficzne
ul. Daniela Chodowieckiego;Patroni
ul. Danielki;Przyrodnicze
ul. Deczyńskiego;Patroni
ul. Do Termatu;Przyrodnicze
ul. Do Źródła;Przyrodnicze
ul. Dobrego Pasterza;Patroni
ul. Dolina Drwęcy;Przyrodnicze
ul. Dolina Leśna;Przyrodnicze
ul. Dolina Mgieł;Przyrodnicze
ul. Dolina Szwajcarska;Przyrodnicze
ul. Doliny Zachwytu;Przyrodnicze
ul. Dolnomłyńska;Techniczne
ul. Dr W. Felickiego;Patroni
ul. Drapińska;Geograficzne
ul. Droga Liczyrzepy;Przyrodnicze
ul. Droga Szwedzka;Historyczne
ul. Drzewiarzy;Techniczne
ul. Drzonków-Orla;Geograficzne
ul. Dudy;Przyrodnicze
ul. Dworski Las;Przyrodnicze
ul. Dworzec Kolejowy;Techniczne
ul. Dziewięciu Muz;Historyczne
ul. Dziurawcowa;Przyrodnicze
ul. Dęba Bartka;Przyrodnicze
ul. Dębczyna;Przyrodnicze
ul. Dębskiej Kuźni;Geograficzne
ul. Edmunda Nagórskiego;Patroni
ul. Edmunda Pięknego;Patroni
ul. Edwarda Borowskiego;Patroni
ul. Edwarda Fondamińskiego;Patroni
ul. Edwarda Marczewskiego;Patroni
ul. Emanuela Biskupka;Patroni
ul. Emanuela Imieli;Patroni
ul. Emaus;Historyczne
ul. Emila Gamma;Patroni
ul. Energetyki;Techniczne
ul. Ernesta Mruli;Patroni
ul. Ernesta Twaruszki;Patroni
ul. Fajansowa;Techniczne
ul. Felicjana Szaniawskiego;Patroni
ul. Feliksa Bolta;Patroni
ul. Feliksa Więcka;Patroni
ul. Ferenca Liszta;Patroni
ul. Flory;Przyrodnicze
ul. Foksy;Historyczne
ul. Fort Ordona;Historyczne
ul. Fort Wola;Historyczne
ul. Fosa Jagiellońska;Historyczne
ul. Franciszka Aywasa;Patroni
ul. Franciszka G. Gołębiowskiego;Patroni
ul. Franciszka Jacha;Patroni
ul. Franciszka Króleka;Patroni
ul. Franciszka Treder;Patroni
ul. Franciszki i Feliksa Turewiczów;Patroni
ul. Frycza Modrzewskiego;Patroni
ul. Fryderyka Schillinga;Patroni
ul. Gajowa Łąka;Przyrodnicze
ul. Gajowych;Techniczne
ul. Garbarska;Techniczne
ul. Gałachy;Przyrodnicze
ul. Gen. Aleksandra Arkuszyńskiego;Patroni
ul. Gen. E. J. Godlewskiego;Patroni
ul. Gen. Jasińskiego;Patroni
ul. Generała Grota - Roweckiego;Patroni
ul. Generała Sikorskiego;Patroni
ul. Generała Władysława Bortnowskiego;Patroni
ul. Generała broni Tadeusza Buka;Patroni
ul. Gimnastyczna;Techniczne
ul. Gliniki;Przyrodnicze
ul. Gminna;Techniczne
ul. Gospody;Techniczne
ul. Gozówka;Przyrodnicze
ul. Gołębiówka;Przyrodnicze
ul. Grondowa;Przyrodnicze
ul. Grotthusów;Patroni
ul. Grudkowa;Przyrodnicze
ul. Grudzińskich;Patroni
ul. Gruszowska;Geograficzne
ul. Grzegorza Snopka;Patroni
ul. Grądek;Przyrodnicze
ul. Gucia;Przyrodnicze
ul. Górniak;Przyrodnicze
ul. Góry Chełmskiej;Przyrodnicze
ul. Górzyskowo;Przyrodnicze
ul. H. Hahna;Patroni
ul. Haczowska;Geograficzne
ul. Hallerczyków;Historyczne
ul. Hankówka;Przyrodnicze
ul. Hanny Wałkówskiej;Patroni
ul. Hanus;Przyrodnicze
ul. Harcerska;Techniczne
ul. Harnes;Przyrodnicze
ul. Hawryłowicza;Patroni
ul. Heleny Rzepeckiej;Patroni
ul. Heliodora Święcickiego;Patroni
ul. Henryka Szwana;Patroni
ul. Herbaciana;Przyrodnicze
ul. Herbu Pogoń;Historyczne
ul. Hieronimowska;Geograficzne
ul. Holendrów;Geograficzne
ul. III Dywizji;Historyczne
ul. Idy;Przyrodnicze
ul. Ignaca-Zaczkiewicza;Patroni
ul. Ignacego Pieńkowskiego;Patroni
ul. Ireny Benszówny;Patroni
ul. Irysa;Przyrodnicze
ul. Iwana Miczurina;Patroni
ul. Izerski Bulwar;Przyrodnicze
ul. J. Tuwima;Patroni
ul. Jadwigi Jędrzejowskiej;Patroni
ul. Jagodzińska;Przyrodnicze
ul. Jakuba Jaśkiewicza;Patroni
ul. Jana Bażyńskiego;Patroni
ul. Jana Bernarda Jakubowskiego;Patroni
ul. Jana Cholewy;Patroni
ul. Jana Czekanowskiego;Patroni
ul. Jana Ignacego Paderewskiego;Patroni
ul. Jana Metziga;Patroni
ul. Jana Nepomucena Chrzana;Patroni
ul. Jana Przyklinga;Patroni
ul. Jana Rożeńskiego;Patroni
ul. Jana Skrzyneckiego;Patroni
ul. Jana Sobkowiaka;Patroni
ul. Jana Stefana Dworaka;Patroni
ul. Jana Susika;Patroni
ul. Jana Werpachowskiego;Patroni
ul. Jana i Józefa Kotlarczyków;Patroni
ul. Janiny Bartkiewiczówny;Patroni
ul. Janina Dzierżykraj-Morawskiej;Patroni
ul. Janiny Kierocińskiej;Patroni
ul. Janiszowska;Geograficzne
ul. Jankiela;Patroni
ul. Jantara;Przyrodnicze
ul. Januszewicza;Patroni
ul. Jaraczewska;Geograficzne
ul. Jarczewska;Geograficzne
ul. Jarosławiecka;Geograficzne
ul. Jarząbka;Przyrodnicze
ul. Jarzębinki;Przyrodnicze
ul. Jasielska;Geograficzne
ul. Jemiołowska;Przyrodnicze
ul. Jerzego Falkowskiego;Patroni
ul. Jeziorkowa;Przyrodnicze
ul. Jeżmanów;Przyrodnicze
ul. Juliusza Dudzińskiego;Patroni
ul. Juliusza Trzcińskiego;Patroni
ul. Józefa Cieszkowskiego;Patroni
ul. Józefa Herzoga;Patroni
ul. Józefa Karpego;Patroni
ul. Józefa Marjańskiego;Patroni
ul. Józefa Mossakowskiego;Patroni
ul. Józefa Pieprzyka;Patroni
ul. Józefa Pędrackiego;Patroni
ul. Józefa Rogalińskiego;Patroni
ul. Józefa Wyrobka;Patroni
ul. Józefa Świgonia;Patroni
ul. Jędrzejaki;Przyrodnicze
ul. Kacze Buki;Przyrodnicze
ul. Kadłubska;Geograficzne
ul. Kaliski;Geograficzne
ul. Kameliowa;Przyrodnicze
ul. Kamieniecka;Geograficzne
ul. Kamieniołomy;Techniczne
ul. Kamierowska;Geograficzne
ul. Kampanii Wrześniowej;Historyczne
ul. Kaniowska;Geograficzne
ul. Kantora;Patroni
ul. Kapitana Stoińskiego;Patroni
ul. Kapucka;Przyrodnicze
ul. Kardynała Macharskiego;Patroni
ul. Karnowiec;Przyrodnicze
ul. Karola Jochymczyka;Patroni
ul. Karola Klimesza;Patroni
ul. Karola Sengera;Patroni
ul. Karola Szymanowskiego;Patroni
ul. Karola i Jerzego Drozdowskich;Patroni
ul. Karpińskiego;Patroni
ul. Kaspra Geskiego;Patroni
ul. Katyńska;Historyczne
ul. Kawowa;Przyrodnicze
ul. Kazanie;Historyczne
ul. Kazimierza Drewnowskiego;Patroni
ul. Kazimierza Kutza;Patroni
ul. Kazimierza Lepszego;Patroni
ul. Kazimierza Lieske;Patroni
ul. Kazimierza Michałowskiego;Patroni
ul. Kazimierza Ostrowskiego;Patroni
ul. Kickiego;Patroni
ul. Kilara;Patroni
ul. Kisewa;Przyrodnicze
ul. Kisielińska;Geograficzne
ul. Klimczoka;Przyrodnicze
ul. Klonownica;Przyrodnicze
ul. Kmdra Augustyna Dolatkowskiego;Patroni
ul. Kochany;Przyrodnicze
ul. Kolonia Papierni;Techniczne
ul. Kolonia Szpitalna;Techniczne
ul. Komendanta A. Czarneckiego;Patroni
ul. Konrada Kurca;Patroni
ul. Konradowska;Geograficzne
ul. Konstancińska;Geograficzne
ul. Koprowskiego;Patroni
ul. Korony;Historyczne
ul. Kosowska;Geograficzne
ul. Kotliszowicka;Geograficzne
ul. Kowalewiec;Przyrodnicze
ul. Kozielicka;Geograficzne
ul. Kołacińska;Geograficzne
ul. Kołodziejska;Techniczne
ul. Kośmińska;Geograficzne
ul. Krakersowa;Przyrodnicze
ul. Krechowiecka;Geograficzne
ul. Krochmalna;Techniczne
ul. Krokusów;Przyrodnicze
ul. Krosna;Geograficzne
ul. Kruczkowskiego Kazimierza;Patroni
ul. Kruszewska;Geograficzne
ul. Kryka "Topoli";Patroni
ul. Królowej Marii;Patroni
ul. Krównicka;Geograficzne
ul. Ks. Henryka Domino;Patroni
ul. Ks. Józefa Woronki;Patroni
ul. Ks. Kanonika Mieczysława Jesionka;Patroni
ul. Ksawerego Praussa;Patroni
ul. Książęca;Historyczne
ul. Księcia Bogusława X;Patroni
ul. Księdza Franciszka Gabrycha;Patroni
ul. Księdza Henryka Gawelczyka;Patroni
ul. Księdza Henryka Sobeckiego;Patroni
ul. Księdza Klimasa;Patroni
ul. Księdza Kłosa;Patroni
ul. Księdza Prałata Eugeniusza Świerzego;Patroni
ul. Księdza Stanisława Dutki;Patroni
ul. Księżnej Anny Mazowieckiej;Patroni
ul. Księżnej Dobrawy;Patroni
ul. Księżnej Ogińskiej;Patroni
ul. Księżnej Zofii Czetwertyńskiej;Patroni
ul. Ku Stawom;Przyrodnicze
ul. Ku Studni;Przyrodnicze
ul. Kurpińska;Geograficzne
ul. Kustronia;Patroni
ul. Kwaterunkowa;Techniczne
ul. Kwiat Jabłoni;Przyrodnicze
ul. Kębłowska;Geograficzne
ul. Kępa Tarchomińska;Geograficzne
ul. Kępy;Przyrodnicze
ul. Kętrzyńska;Geograficzne
ul. Kłodzka;Geograficzne
ul. Latarników;Techniczne
ul. Lecznicza;Techniczne
ul. Legionistów;Historyczne
ul. Leona Bilińskiego;Patroni
ul. Leszka Kurzei;Patroni
ul. Leszka Rózgi;Patroni
ul. Leśna Dąbrowa;Przyrodnicze
ul. Leśnica;Przyrodnicze
ul. Leśnych Ziół;Przyrodnicze
ul. Licznikowa;Techniczne
ul. Lirników;Techniczne
ul. Loteryjki;Przyrodnicze
ul. Lubieszowska;Geograficzne
ul. Lubieszyńska;Geograficzne
ul. Lublewska;Geograficzne
ul. Luborzycka;Geograficzne
ul. Lucjana Grabskiego;Patroni
ul. Lusowska;Geograficzne
ul. Machałowa;Geograficzne
ul. Macieja Miechowity;Patroni
