Aleja 500-lecia Torunia;Historyczne
Aleja Bohaterów Monte Cassino;Historyczne
Aleja Juliusza Słowackiego;Patroni
Aleja Parkowa;Przyrodnicze
Aleja Ósma;Neutralne
Bulwar im. Franciszka Grotowskiego;Patroni
Most Lecha;Patroni
Most Strzegomski;Geograficzne
Most im. Kazimierza Noska "Wiklińskiego";Patroni
Nabrzeże Drawskie;Geograficzne
Nabrzeże Oko;Neutralne
Os. Górka;Neutralne
Osiedle Armii Krajowej;Historyczne
Osiedle Bohaterów Monte Cassino;Historyczne
Osiedle II;Neutralne
Osiedle Jurki;Inne
Osiedle Krakowiaków;Historyczne
Osiedle Lubańskie;Geograficzne
Osiedle Madalińskiego;Patroni
Osiedle Małe;Neutralne
Osiedle Młodych;Neutralne
Osiedle Promień;Neutralne
Osiedle Toruńskie;Geograficzne
Osiedle Złotego Wieku;Neutralne
Osiedle Żbik;Przyrodnicze
Park Krowoderski;Geograficzne
Park Miejski Żerminy Składkowskiej;Patroni
Park Słoneczny;Przyrodnicze
Park Śródmiejski św. Jana Pawła II;Patroni
Pasaż Adama Englerta;Patroni
Plac 100-lecia Niepodległości;Historyczne
Plac Artylerii Polskiej;Historyczne
Plac Bramsche;Geograficzne
Plac Jana Surzyckiego;Patroni
Plac Króla Eryka;Patroni
Plac Niepodległości;Historyczne
Plac Nowy;Neutralne
Plac Obrońców Sochaczewa;Historyczne
Plac Pisarzy Polskich;Patroni
Plac Wolnej Ukrainy;Historyczne
Plac im. Powstań Śląskich 1919-1921;Historyczne
Plac ks. Jana Twardowskiego;Patroni
Plac ks. Teodora Kwarto;Patroni
Plac Świętego Brunona Bonifacego;Patroni
Plac Świętej Katarzyny Aleksandryjskiej;Patroni
Plac św. Krzysztofa;Patroni
Pętla Tysiąclecie;Historyczne
Rondo Augustyna Blocha;Patroni
Rondo Bitwy Warszawskiej 1920;Historyczne
Rondo Braci Skurów;Patroni
Rondo Garbocze;Geograficzne
Rondo Honorowych Dawców Krwi PCK;Techniczne
Rondo Józefa Poniatowskiego;Patroni
