Aleja Bohaterów;Patroni
Aleja Do Kopca;Inne
Aleja Magnoliowa;Przyrodnicze
Aleja Powstańców Wlkp.;Historyczne
Aleja Ptasia;Przyrodnicze
Aleja gen. Tadeusza Bora-Komorowskiego;Patroni
Aleja Świętego Jerzego;Patroni
Alejka "Ele - Mele";Inne
Bulwar Wołyński;Geograficzne
Bulwar kard. Stefana Wyszyńskiego;Patroni
Bulwary Miast Partnerskich - Bulwar Schwäbisch Hall;Geograficzne
Kolonia Sienkiewicza;Patroni
Most Pomorzan;Geograficzne
Most Strachociński;Geograficzne
Most Łazienkowski;Historyczne
Most Świętokrzyski;Historyczne
Nabrzeże Huk;Inne
Nabrzeże Mazowieckie;Geograficzne
Nabrzeże Wieleckie;Geograficzne
Osiedle;Neutralne
Osiedle Czerniejewskie;Geograficzne
Osiedle Dąbrowskiego;Patroni
Osiedle J. Dambka;Patroni
Osiedle Jurkowski Potok;Przyrodnicze
Osiedle Michałki;Inne
Osiedle Patorówka;Inne
Osiedle Rzeka;Przyrodnicze
Osiedle Stanki;Inne
Osiedle Szklane Domy;Inne
Osiedle Urocze;Neutralne
Osiedle Ustrzyk;Geograficzne
Osiedle Wilcze Doły;Przyrodnicze
Osiedle im. Wojska Polskiego;Historyczne
Osiedle za Potokiem;Przyrodnicze
Park Bogucki;Geograficzne
Park Cegielnia;Techniczne
Park Henryka Sienkiewicza;Patroni
Park Mikołaja Kopernika;Patroni
Park Staszica;Patroni
Park Szachisty;Inne
Park nad Stawami;Przyrodnicze
Pasaż Ireny Krzywickiej;Patroni
Plac Anny Jagiellonki;Patroni
Plac Bohaterów Września;Historyczne
Plac Festiwalu Muzyki Rockowej;Inne
Plac Ignacego Daszyńskiego;Patroni
Plac Kardynała Wyszyńskiego;Patroni
Plac M. Siekluckiego;Patroni
Plac Marszałka Piłsudskiego;Patroni
Plac Ofiar Piaśnicy;Historyczne
Plac Prof. Józefa Klinkowskiego;Patroni
Plac Stanisława Małachowskiego;Patroni
Plac Teodora Axentowicza;Patroni
Plac Wiesława Jedlińskiego;Patroni
Plac im. Księcia Władysława;Patroni
Plac im. Michała Kaczmarka;Patroni
Plac im. ks. kan. Zbigniewa Kapturczaka;Patroni
Plac ks. Ryszarda Rajskiego;Patroni
Plac Św. Józefa;Patroni
Plac Żołnierzy 72 Pułku Piechoty;Historyczne
Przystań Żeglarska im. Melchiora Wańkowicza;Patroni
Rondo Alfonsa Szyperskiego;Patroni
Rondo Batalionów Chłopskich;Historyczne
Rondo Bitwy Warszawskiej 1920 Roku;Historyczne
Rondo Błogosławionego Jana Pawła II;Patroni
Rondo Jana Karnowskiego;Patroni
Rondo Jana Marii Vianney'a;Patroni
Rondo Jerzego Wojnara;Patroni
Rondo Józefata Budnego;Patroni
Rondo Księdza Kanonika Jerzego Dąbrowy;Patroni
Rondo Księdza Piotra Kirejczyka;Patroni
Rondo Marii i Lecha Kaczyńskich;Patroni
Rondo NSZZ "Solidarność";Historyczne
Rondo Piekarzy;Techniczne
Rondo Powstańców Wielkopolskich;Historyczne
Rondo Połanieckie;Geograficzne
Rondo Rzemieślników Przasnyskich;Techniczne
Rondo Stanisława Osieckiego;Patroni
Rondo Stanisława Rembeka;Patroni
Rondo Wawok;Inne
Rondo Władysława Nawrockiego;Patroni
Rondo gen. bryg. Stanisława Grzmota-Skotnickiego;Patroni
Rondo im. Bronisława Lachowicza;Patroni
Rondo im. Jadwigi Apostoł Staniszewskiej;Patroni
Rondo im. dr n. med. Juliana Maja;Patroni
Rondo im. św. Floriana;Patroni
Rondo imienia św. Jana Pawła II;Patroni
Rondo mjr. hm. Bronisława Jastrzębskiego;Patroni
Rondo Św. Ottona;Patroni
Rondo świętego Jana Bosko;Patroni
Skwer Bohaterów Bitwy pod Arnhem;Historyczne
Skwer Burmistrza Witolda Rogoyskiego;Patroni
Skwer Ignacego Jana Paderewskiego;Patroni
Skwer Księdza Radcy Emila Theodora Jatzka;Patroni
Skwer Michała Banasika;Patroni
Skwer Męczenników Oświęcimskich;Historyczne
Skwer Pamięci Ofiar OUN-UPA;Historyczne
Skwer Porucznika Władysława Borysewicza;Patroni
Skwer Przyjaciół Dzieci;Inne
Skwer Saint-Varent;Geograficzne
Skwer Stefana Linkego;Patroni
Skwer gen. Antoniego Hedy-Szarego;Patroni
Skwer im. Danuty Siedzikówny "Inki";Patroni
Skwer im. Henryka Krauzego;Patroni
Skwer im. Józefa Kawalera;Patroni
Skwer imienia Podchorążego Zbigniewa Bryckiego;Patroni
Skwer kpt. Stanisława Nowakowskiego;Patroni
Skwer na Klepce;Inne
