Aleja Fali;Inne
Aleja Henryka Rogozińskiego;Patroni
Aleja Panieńskich Skał;Przyrodnicze
Aleja Szósta;Neutralne
Aleja Tysiąclecia;Historyczne
Aleja Wareckich Morsów;Inne
Alejka "Dwie Dorotki";Inne
Bulwar 100-lecia Odzyskania Niepodległości;Historyczne
Bulwar Bohdana Grzymały-Siedleckiego;Patroni
Bulwar Narodów Unii Europejskiej;Historyczne
Bulwar Podolski;Geograficzne
Byszki;Inne
Deptak Prymusów;Inne
Dworzec Celny;Techniczne
Estakada Orląt Lwowskich;Historyczne
Jeziory;Przyrodnicze
Kolonia Osiny;Przyrodnicze
Kolonia pod Rupinem;Geograficzne
Most 700-lecia Lublina;Historyczne
Nabrzeże Koksochemii;Techniczne
Osiedle Bartosza Skrzypczaka;Patroni
Osiedle Jagiellonów;Historyczne
Osiedle Józefa Strusia;Patroni
Osiedle Kawczyńskie;Geograficzne
Osiedle Krakowskie Przedmieście;Geograficzne
Osiedle Kujawki;Geograficzne
Osiedle Na Łąkach;Przyrodnicze
Osiedle Orła Białego;Historyczne
Osiedle Piotrowskie;Geograficzne
Osiedle Podgórze;Geograficzne
Osiedle Sady;Przyrodnicze
Osiedle Skałka;Przyrodnicze
Osiedle Wacława Felczaka;Patroni
Osiedle Wiślana;Przyrodnicze
Osiedle Zawodzie;Techniczne
Osiedle Świętego Huberta;Patroni
Park Nowowiejskiego;Patroni
Park Prezydenta Ronalda Reagana;Patroni
Park kpt. Antoniego Jabłońskiego uczestnika II wojny światowej;Patroni
Piaszczyste;Przyrodnicze
Pl. Jana Pawła II;Patroni
Plac 50-lecia Armii Krajowej;Historyczne
Plac Biskupa Jana Chrapka;Patroni
Plac Gryfitów;Historyczne
Plac Jacka Kuronia;Patroni
Plac Kazimierza Wielkiego;Patroni
Plac Piechoty;Techniczne
Plac Pocztowy;Techniczne
Plac Richarda Wagnera;Patroni
Plac Teatralny;Techniczne
Plac Wielkiej Armii Napoleona;Historyczne
Plac Władysława Biegańskiego;Patroni
Plac dr. Józefa Rostka;Patroni
Plac dr. Stefana Michalaka;Patroni
Plac gen. Henryka Dąbrowskiego;Patroni
Plac Św. Wojciecha;Patroni
Plac św. Jana Nepomucena;Patroni
Plac św. Józefa;Patroni
Plac św. Urszuli Ledóchowskiej;Patroni
Promenada Jerzego Hoffmana;Patroni
Rondo "Tajnej Organizacji Nauczycielskiej";Historyczne
Rondo Andrzeja Wajdy;Patroni
Rondo Danuty Siedzikówny "Inki";Patroni
Rondo Dobrzec;Geograficzne
Rondo Dworcowe;Techniczne
Rondo Głuchowskie;Geograficzne
Rondo Ignacego Jana Paderewskiego;Patroni
Rondo Kujawskie;Geograficzne
Rondo Maszewska;Geograficzne
Rondo Nauczycieli Tajnego Nauczania;Historyczne
Rondo Niemieckie Kamp-Lintfort;Geograficzne
Rondo Praw Pracowniczych;Historyczne
Rondo Profesora Antoniego Motyczki;Patroni
Rondo Władysława Wołkowskiego;Patroni
Rondo abp. Ignacego Tokarczuka;Patroni
Rondo gen. Augusta Emila Fieldorfa "Nila";Patroni
Rondo im. Andrzeja Hakenbergera;Patroni
Rondo im. Krzysztofa Galickiego;Patroni
Rondo im. Księdza Prałata Stanisława Maślaka;Patroni
Rondo im. NSZZ Solidarność;Historyczne
Rondo im. Tomasza Stańki;Patroni
Rondo im. Tomasza Wasiaka;Patroni
Rondo im. gen. Stefana Grota-Roweckiego;Patroni
Rondo im. gen. bryg. Jerzego Kazimierza Dobrodzickiego;Patroni
Rondo im. ppłk Józefa Skrzydlewskiego;Patroni
Rondo im. ppłk. dypl. Władysława Steblika;Patroni
Rondo im. św. Jerzego;Patroni
Rondo ks. Andrzeja Stawickiego;Patroni
Rondo Żorskie;Geograficzne
Rondo Żołnierzy Górników;Techniczne
Rynek Nowego Miasta;Neutralne
Skwer 100-lecia Powstań Śląskich;Historyczne
Skwer Bohdana Lacherta;Patroni
Skwer Druha Zygmunta Łęskiego;Patroni
Skwer Harcerzy;Historyczne
Skwer Marka Edelmana;Patroni
Skwer Obrońcy Westerplatte podporucznika Stanisława Salwiraka;Patroni
Skwer Powstańców Warszawskich;Historyczne
Skwer Stulecia Odzyskania Niepodległości;Historyczne
Skwer Wacława Maurycego Gajewskiego;Patroni
Skwer Witolda Gombrowicza;Patroni
Skwer hrabiego Aleksandra Tarnowskiego;Patroni
Skwer im. Doktora Longina Tarnawskiego;Patroni
Skwer im. kapitana Henryka Kalemby;Patroni
Skwer im. Żołnierzy AK i Zesłańców Sybiru;Historyczne
Skwer imienia Józefa Murgota;Patroni
Skwer mjr. Bolesława Kontryma "Żmudzina";Patroni
Skwer o. Marcina Melaniusza;Patroni
Skwer Świętej Anny;Patroni
Skwerek Złotówki;Inne
Trakt Jana Pawła II;Patroni
Tunel Komandoria;Geograficzne
Złotej jedenastki Kazimierza Górskiego;Patroni
al. Edwarda Stachury;Patroni
al. Grabowa;Przyrodnicze
al. Józefa Piłsudskiego;Patroni
al. Piastów;Historyczne
al. Słowackiego;Patroni
bulw. Szarych Szeregów;Historyczne
bulwar im. Ludwika Okwieki;Patroni
droga Modrzewiowa;Przyrodnicze
gen. Stanisława Taczaka;Patroni
inne Aleja Marii Ilnickiej;Patroni
most Prezydenta RP Edwarda Raczyńskiego;Patroni
os. Bobrów;Przyrodnicze
os. Bronisława Chącińskiego;Patroni
os. Drewniane;Neutralne
os. Grunwaldzkie;Historyczne
os. Jana Pawła II;Patroni
os. Kozińce;Przyrodnicze
os. Mrózków;Przyrodnicze
os. Na Rozdrożu;Neutralne
os. Niesłysz;Geograficzne
os. Ogrody;Przyrodnicze
os. Pułanki;Przyrodnicze
os. Stanisława Noakowskiego;Patroni
os. Władysława Broniewskiego;Patroni
os. Za Torem;Neutralne
os. Zadział;Neutralne
os. kard. Stefana Wyszyńskiego;Patroni
park Generała Mariusza Zaruskiego;Patroni
park Kielecki;Geograficzne
park Miejski Park Rodzinny;Przyrodnicze
park Park Strzelecki;Techniczne
park Park im. Jana Bieli;Patroni
park Park im. ks. Medarda Gajewskiego;Patroni
park Park imienia Elżbiety Ciesielskiej;Patroni
pl. Jana Kochanowskiego;Patroni
pl. Królowej Jadwigi;Patroni
pl. Plac 400-lecia wsi Sienna;Historyczne
pl. Plac Władysława Reymonta;Patroni
pl. Powstańców Wielkopolskich;Historyczne
pl. Powstańców Śl.;Historyczne
pl. Rondo Ronneby;Geograficzne
pl. Ryszarda Kaczorowskiego;Patroni
pl. Skwer Marcina Andrzeja Ziółkowskiego;Patroni
pl. gen. Jarosława Dąbrowskiego;Patroni
pl. im. Hugona Kołłątaja;Patroni
pl. im. Teresy Platy Nowińskiej;Patroni
pl. ks. Władysława Bukowińskiego;Patroni
pl. Świętego Jakuba Apostoła;Patroni
pl. św. Jana;Patroni
rondo Bohaterów Powstania Styczniowego Bitwy pod Kowalą 1863;Historyczne
rondo Energetyków Legnickich;Techniczne
rondo Feliksa Nowosielskiego;Patroni
rondo Klema Felchnerowskiego;Patroni
rondo Marcina Kasprzaka;Patroni
rondo Pogodne Rondo im. Władysława Pogody;Patroni
rondo Powstańców Wielkopolskich Ziemi Swarzędzkiej;Historyczne
rondo Rondo Anni Tomaszewicz-Dobrskiej;Patroni
rondo Rondo Braci Gazdów;Patroni
rondo Rondo Fabryki Papieru;Techniczne
rondo Rondo Klimka Bachledy;Patroni
rondo Rondo Trzech Elektrowni Wodnych;Techniczne
rondo Santockie;Geograficzne
rondo Stefana Warulika;Patroni
rondo Szczęśliwej Podróży;Inne
rondo Wiesława Kielara;Patroni
rondo Witolda Lutosławskiego;Patroni
rondo im. Rodziny Zawadzkich;Patroni
rondo ppłk. Jana Kamińskiego;Patroni
rondo Łódzkich Motocyklistów;Techniczne
rondo Św. Andrzeja Boboli;Patroni
rondo Świętego Wawrzyńca;Patroni
rynek Stary Rynek;Neutralne
skwer 50-lecia KSM;Historyczne
skwer Edmunda Massalskiego;Patroni
skwer Jana Markowskiego;Patroni
skwer Leopolda Kobierskiego;Patroni
skwer Macieja Zawiei;Patroni
skwer Magdaleny Abakanowicz;Patroni
skwer Powstańców Śląskich;Historyczne
skwer Skawińskiej Młodzieży Niezłomnej;Historyczne
skwer Skwer Friedlandzki;Geograficzne
skwer Skwer im. Biskupa Edwarda Samsela;Patroni
skwer Skwer im. Jerzego Kosacza;Patroni
skwer Skwer im. ks.  infułata Stanisława Bogdanowicza;Patroni
skwer Sybiraków;Historyczne
skwer Unitów Podlaskich;Historyczne
skwer Władysława Stasiaka;Patroni
skwer im. Józefa Piłsudskiego;Patroni
ul. "Hubala" Henryka Dobrzańskiego;Patroni
ul. 1863 Roku;Historyczne
ul. 24;Neutralne
ul. 28 Stycznia;Historyczne
ul. A. Filemonowicza;Patroni
ul. Adama Habeli;Patroni
ul. Adama Kopycińskiego;Patroni
ul. Adama Małkowskiego;Patroni
ul. Adolfa Pilcha "Doliny";Patroni
ul. Al. Jana Pawła II;Patroni
ul. Alberta Borsiga;Patroni
ul. Aleja 400-lecia;Historyczne
ul. Aleja Dzika;Przyrodnicze
ul. Aleja Krasnoludków;Inne
ul. Aleja Ks. Kardynała Stefana Wyszyńskiego;Patroni
ul. Aleja Stefana Kardynała Wyszyńskiego;Patroni
ul. Aleja Tadeusza Kościuszki;Patroni
ul. Aleja Wacława Lipnickiego;Patroni
ul. Aleja XVI;Neutralne
ul. Aleja pod Dębami;Przyrodnicze
ul. Aleksandra Borowskiego;Patroni
ul. Aleksandra Brücknera;Patroni
ul. Aleksandry Dobrowolskiej;Patroni
ul. Alfonsa Górnika;Patroni
ul. Anastazego Wika-Czarnowskiego;Patroni
ul. Andrzeja Brodzińskiego;Patroni
ul. Andrzeja Cinciały;Patroni
ul. Anieli Pigoń;Patroni
ul. Aniówka;Inne
ul. Antoniego Abrahama;Patroni
ul. Antoniego Bohdziewicza;Patroni
ul. Antoniego Kruszki;Patroni
ul. Antoniego Pytla;Patroni
ul. Antoniuk Fabryczny;Techniczne
ul. Augusta Cieszkowskiego;Patroni
ul. Augusta II Mocnego;Patroni
ul. Baców;Techniczne
ul. Balbinki;Inne
ul. Bartkowicka;Geograficzne
ul. Bartłomieja Strachowskiego;Patroni
ul. Bażantowa;Przyrodnicze
ul. Benicka;Geograficzne
ul. Berzyńska;Geograficzne
ul. Beskidek;Przyrodnicze
ul. Bełkowska;Geograficzne
ul. Białych Klonów;Przyrodnicze
ul. Biela;Przyrodnicze
ul. Bieniszewska;Geograficzne
ul. Bierawki;Przyrodnicze
ul. Biwakowa;Inne
ul. Biłgorajska;Geograficzne
ul. Boguszewskiej;Patroni
ul. Bojowników;Historyczne
ul. Boleradz;Geograficzne
ul. Bolesława Waszczuka;Patroni
ul. Borowińska;Przyrodnicze
ul. Bosselowa;Patroni
ul. Bożego Miłosierdzia;Patroni
ul. Braci Koźbów;Patroni
ul. Braci Leńczowskich;Patroni
ul. Brata Ferdynanda Fludera;Patroni
ul. Bronisława Spasowskiego;Patroni
ul. Brukselska;Geograficzne
ul. Brylowska;Geograficzne
