Aleja 600-lecia;Historyczne
Aleja Adolfa Hyły;Patroni
Aleja Komandosów;Historyczne
Aleja Matki Bożej Bolesnej;Inne
Aleja Zdzisława Malczuka;Patroni
Bulwary ks. dr. Stanisława Hałko;Patroni
Kolonia Raczki;Inne
Kładka Ojca Bernatka;Patroni
Lasek Mogilski;Przyrodnicze
Lyskowa;Inne
Most Słodowy;Techniczne
Most im. Lecha i Marii Kaczyńskich;Patroni
Most im. ks. Władysława Findysza;Patroni
Nabrzeże Gorzowskie;Geograficzne
Os. Mydlarze;Techniczne
Osiedle Bogusław;Inne
Osiedle Gajowe;Przyrodnicze
Osiedle Gronowe;Inne
Osiedle Holina;Inne
Osiedle Jagiellońskie;Historyczne
Osiedle Nogawki;Inne
Osiedle Olędry Rajewskie;Inne
Osiedle Połanki;Inne
Osiedle Romanowo;Inne
Osiedle Wincentego Witosa;Patroni
Osiedle Władysława Reymonta;Patroni
Park Admirała Floty Andrzeja Karwety;Patroni
Park Ireny Jarockiej;Patroni
Park Miejski im. Józefa Wybickiego;Patroni
Park Miejski im. Rodziny hr. Krasińskich;Patroni
Park Nowe Oblicze;Neutralne
Park Piastowski;Historyczne
Park im. Sylwestra Chęcińskiego;Patroni
Plac Czerwca 1976 Roku;Historyczne
Plac Erazma Prezbitera;Patroni
Plac Hutnika;Techniczne
Plac Jana Henryka Dąbrowskiego;Patroni
Plac Jana Pawła II;Patroni
Plac Józefa Piłsudskiego;Patroni
Plac Katarzyny Salomonowej;Patroni
Plac Magdaleński;Inne
Plac Mazurski;Geograficzne
Plac Raciborski;Geograficzne
Plac Szczepański;Inne
Plac Św. Kazimierza;Patroni
Plac Świętego Michała;Patroni
Rondo 56 pułku piechoty wielkopolskiej;Historyczne
Rondo Chorwackie;Geograficzne
Rondo Dierdorf;Geograficzne
Rondo Im. Generała Józefa Hallera;Patroni
Rondo Jana Dębskiego;Patroni
Rondo Jasnej i Dersława;Inne
Rondo Kazimierza Granzowa;Patroni
Rondo Kontruderzenia znad Wieprza 1920;Historyczne
Rondo Larysy Ewy Krause;Patroni
Rondo Małej Brzozy;Przyrodnicze
Rondo Ofiar Katastrofy Lotniczej w Smoleńsku;Historyczne
Rondo Ojca Antoniego Leszczyka;Patroni
Rondo Pawła Jasienicy;Patroni
Rondo Pokrzywnica;Inne
Rondo Powstania Wielkopolskiego;Historyczne
Rondo Powstańca Wielkopolskiego płk Antoniego Grygiela;Patroni
Rondo Rymer - OPA;Inne
Rondo Skrzetuskie;Historyczne
Rondo Solidarności Rolników Indywidualnych;Historyczne
Rondo Wiceadmirała Jerzego Włodzimierza Świrskiego;Patroni
Rondo Wolnej Białorusi;Historyczne
Rondo Władysława Kędzierskiego;Patroni
Rondo Zwycięstwa w Bitwie Warszawskiej 1920 roku;Historyczne
Rondo dh. Harcmistrza Lucjana Skierki;Patroni
