Aleja 450-lecia Olecka;Historyczne
Aleja Andrzeja Panufnika;Patroni
Aleja Czereśniowa;Przyrodnicze
Aleja Godziny "W";Historyczne
Aleja Ireny Sendlerowej;Patroni
Aleja Radiowej Trójki;Inne
Bulwar Zespołu Czerwone Gitary;Patroni
Deptak Przesmyk;Neutralne
Most Darczyńców Bogatyni;Inne
Most Majora Henryka Dobrzańskiego - Hubala;Patroni
Most Przemysława;Patroni
Most Żernicki;Geograficzne
Nabrzeże Katowickie - Dalby;Geograficzne
Osiedle Biała Wyżna;Geograficzne
Osiedle Brysiówka;Inne
Osiedle Gen. Wł. Sikorskiego;Patroni
Osiedle Grunwaldzkie;Historyczne
Osiedle Kabaty;Geograficzne
Osiedle Kasztelańskie;Historyczne
Osiedle Kolebisko;Inne
Osiedle Kolonia;Neutralne
Osiedle Kolorowe;Neutralne
Osiedle Księcia Władysława;Patroni
Osiedle Kąt;Neutralne
Osiedle Medyk;Techniczne
Osiedle Na Skale;Neutralne
Osiedle Truskawkowe;Przyrodnicze
Osiedle Władysława Łokietka;Patroni
Osiedle Za Młynem;Neutralne
Osiedle Łapiakówka;Inne
Park Ewangelicki;Historyczne
Park Generała Jana Henryka Dąbrowskiego;Patroni
Park Imienia Generała Józefa Hallera;Patroni
Park Krakowski;Geograficzne
Park Miejski im. Adama Bogackiego;Patroni
Park Wolności;Historyczne
Park im. ks. Władysława Brzuszka;Patroni
Pasaż Karola Rudowskiego;Patroni
Plac Antoniego Władysława Wodniakowskiego;Patroni
Plac Bychawski;Geograficzne
Plac Emila Serkowskiego;Patroni
Plac Grzybowy;Przyrodnicze
Plac Ignacego Paderewskiego;Patroni
Plac Kolegiacki;Historyczne
Plac Konfederatów Barskich;Historyczne
Plac Marszałka Józefa Piłsudskiego;Patroni
Plac Mickiewicza;Patroni
Plac Ofiar Getta;Historyczne
Plac Ryszarda Gołębowskiego;Patroni
Plac Stu Straconych;Historyczne
Plac Witolda Zglenickiego;Patroni
Plac Zamkowy;Historyczne
Plac doktora Jerzego Polańskiego;Patroni
Plac Św. Antoniego;Patroni
Rondo 27 Wołyńskiej Dywizji Piechoty AK;Historyczne
Rondo Adama Giedrysa;Patroni
Rondo Aleksandra Małachowskiego;Patroni
Rondo Besteru;Inne
Rondo Czesława Niemena;Patroni
Rondo Flagi Polskiej;Historyczne
Rondo Generała Romana Abrahama;Patroni
Rondo Ignacego Łukasiewicza;Patroni
Rondo Kaprala Józefa Grzesia;Patroni
Rondo Kazimierza Pelczara;Patroni
Rondo Lubelskiego Lipca 1980;Historyczne
Rondo Montmorillon;Geograficzne
Rondo Paderborn;Geograficzne
Rondo Polskich Dzieci Wojny;Historyczne
Rondo Sieradzkich Żołnierzy Łączności;Historyczne
Rondo Stanisława Różyczki de Rosenwertha;Patroni
Rondo Starogardzkich Twórców Kultury;Patroni
Rondo Strefowe;Techniczne
Rondo Wolwrama i Hilarego;Patroni
Rondo Zygmunta Ciesielczyka;Patroni
Rondo im. Anastazego Stepki;Patroni
Rondo im. Braci Ejsmontów;Patroni
Rondo im. Józefa Gawła;Patroni
Rondo im. Ks. Sławomira Banacha;Patroni
Rondo im. Księdza Jana Niedziałka;Patroni
Rondo im. Tadeusza Bolduana;Patroni
Rondo im. Zesłańców Sybiru;Historyczne
Rondo im. księdza profesora Bolesława Kumora;Patroni
Rondo Świętego Jana Pawła II;Patroni
Rondo św. Karola Boromeusza;Patroni
Rondo Żołnierzy "Ponurego" i "Nurta";Patroni
Rynek Kościuszki;Patroni
Skwer Antoniego Sypka;Patroni
Skwer Biskupa Wilhelma Pluty;Patroni
Skwer Błogosławionego Kardynała Stefana Wyszyńskiego;Patroni
Skwer Felicji Raszkin-Nowak;Patroni
Skwer Grzegorza Ciechowskiego;Patroni
Skwer Lecha i Marii Kaczyńskich - Prezydenta Rzeczypospolitej Polskiej z Małżonką;Patroni
Skwer Litewski;Geograficzne
Skwer Ludwika Bergera "Goliata";Patroni
Skwer Marcina z Urzędowa;Patroni
Skwer Ośrodka Armii Krajowej "Żaba";Historyczne
Skwer Ryszarda Kaczorowskiego Prezydenta Rzeczypospolitej Polskiej;Patroni
Skwer Smoleński;Historyczne
Skwer Tadeusza, Marii, Barbary, Włodzimierza Fijewskich;Patroni
Skwer im. Ryszarda Kapuścińskiego;Patroni
Wiadukt im. Zbigniewa Chabasiewicza;Patroni
Wybrzeże Prezydenta W. Wilsona;Patroni
Węzeł Gotartowicka;Geograficzne
al. 1 Maja;Historyczne
al. Aleje Marszałka Józefa Piłsudskiego;Patroni
al. Aleje Solidarności;Historyczne
al. Bryńskiego;Patroni
al. Górników Staszicowskich;Techniczne
al. Legionów;Historyczne
al. ks. Władysława Zientarskiego;Patroni
al. Żołnierzy I Armii Wojska Polskiego;Historyczne
aleja Akacjowa;Przyrodnicze
inne Aleja Włodzimierza Strzyżewskiego;Patroni
inne Mostek Światowego Dnia Roweru;Inne
os. Bursztynowe;Przyrodnicze
os. Głowackiego;Patroni
os. Małe;Neutralne
os. Osiedle Letnie;Neutralne
os. Osiedle Wistuć;Inne
