Aleja Aliny Ślesińskiej;Patroni
Aleja Bogusława Magiery;Patroni
Aleja Duńczyków;Geograficzne
Aleja Dziesiąta;Neutralne
Aleja Pisarzy;Techniczne
Aleja Prymasa Tysiąclecia;Patroni
Aleja ks. Kardynała Stefana Wyszyńskiego;Patroni
Aleja ks. Stanisława Stopki;Patroni
Aleja Żubrowa;Przyrodnicze
Deptak nad Miedzą;Neutralne
Kosmydle;Inne
Most Jarnołtowski;Patroni
Most Zakochanych;Inne
Most im. mjra/płka Franciszka Przysiężniaka ps. "Ojciec Jan";Patroni
Most ks. Piotra Skargi;Patroni
Nabrzeże Cal;Inne
Nabrzeże Katowickie - Uskok;Geograficzne
Nabrzeże Snop N;Inne
Nabrzeże Warsztatowe;Techniczne
Osiedle Alojzego Biernackiego;Patroni
Osiedle Dolne Miasto;Neutralne
Osiedle Dwudziestolecia;Historyczne
Osiedle Generała Władysł.Sikorskiego;Patroni
Osiedle Letniki;Neutralne
Osiedle Leśna Dolina;Przyrodnicze
Osiedle Odrodzenia;Historyczne
Osiedle Owocowe;Przyrodnicze
Osiedle Słowackiego;Patroni
Osiedle Wichrowe Wzgórze;Przyrodnicze
Osiedle XX-lecia II RP;Historyczne
Osiedle Zachód;Neutralne
Osiedle gen. Józefa Bema;Patroni
Osiedle na Piaskach;Neutralne
Osiedle za Lipami;Przyrodnicze
Park Miejski 100-lecia odzyskania Niepodległości;Historyczne
Park Miejski im. Małachowskich;Patroni
Park Miejski imienia Andrzeja Wimmera;Patroni
Park Suwalskich Przedsiębiorców;Techniczne
Park im. Harcmistrza Huberta Bonin;Patroni
Park im. prof. Józefa Szajny;Patroni
Park św. Wincentego a Paulo;Patroni
Pasaż Noyelles Les Vermeles;Geograficzne
Pasaż Simonsa;Patroni
Pasaż Williama Turnera;Patroni
Pasaż ppłk prof. Zbigniewa Kabaty ps. "Bobo";Patroni
Plac "Pod Grzybkiem";Neutralne
Plac 12 lipca 1942r;Historyczne
Plac Bojowników;Historyczne
Plac Imienia Króla Kazimierza III Wielkiego;Patroni
Plac Josepha von Eichendorffa;Patroni
Plac Kaszubski;Geograficzne
Plac Klemensa Boruty;Patroni
Plac Legionów;Historyczne
Plac Pokoju;Historyczne
Plac Polonii;Historyczne
Plac Zabaw Rekreacji i Sportu im. Janusza Kusocińskiego;Patroni
Plac ks. Jerzego Popiełuszki;Patroni
Plac ks. Józefa Londzina;Patroni
Plac Św. Krzyża;Patroni
Plac Świętego Józefa;Patroni
Plac św. Barbary;Patroni
Rondo 100 - lecia Niepodległości;Historyczne
Rondo Bitwy pod Grunwaldem;Historyczne
Rondo Budowniczych Ursynowa;Techniczne
Rondo Dęblińskich Saperów;Techniczne
Rondo Eugeniusza Gardzińskiego;Patroni
Rondo Generalskie;Techniczne
Rondo Gwiezdne;Neutralne
Rondo Kolejarzy EKD - żołnierzy Armii Krajowej;Historyczne
Rondo Księstwa Łowickiego;Geograficzne
Rondo Lecha Żyły;Patroni
Rondo Litewskie Pasvalys;Geograficzne
Rondo Marka Czernego;Patroni
Rondo Miasta Partnerskiego Biesenthal;Geograficzne
Rondo Ofiar Katynia;Historyczne
Rondo Pamięci Ofiar Katastrofy Smoleńskiej 10 Kwietnia 2010 Roku;Historyczne
Rondo Pierwszego Polskiego Motocykla LECH;Techniczne
Rondo Polskich Spadochroniarzy;Historyczne
Rondo Saperów;Techniczne
Rondo Senatora Mieczysława Tarnowskiego;Patroni
Rondo Strażaka;Techniczne
Rondo Tadeusza Kifera "Kruszynki";Patroni
