Aleja "Solidarności";Historyczne
Aleja Burmistrza Adolfa Barona;Patroni
Aleja Ceynowy;Patroni
Aleja Dzieci Polskich;Inne
Aleja Jana Gembarowskiego;Patroni
Aleja Jerzego Waszyngtona;Patroni
Aleja Pułaskiego;Patroni
Aleja ZHP;Historyczne
Aleja płk. Władysława Beliny-Prażmowskiego;Patroni
Bulwar Inflancki;Geograficzne
Bulwar Taborów Romskich;Historyczne
Bulwar Zygmunta Augusta;Patroni
Bulwar im. ppor. mar. Kazimierza Deptuły;Patroni
Estakada gen. pil. Mateusza Iżyckiego;Patroni
Kolonia Dziewiątka;Neutralne
Leśniczówka Zaborów;Techniczne
Most Marszałka Józefa Piłsudskiego;Patroni
Most Unii Europejskiej;Historyczne
Most im. Karola Klobassy-Zrenckiego;Patroni
Most nad Kasiną;Neutralne
Nabrzeże Luksemburskie;Geograficzne
Nabrzeże Odra Stare;Geograficzne
Nabrzeże Snop S;Techniczne
Os. Zielone;Przyrodnicze
Osiedle Centrum;Neutralne
Osiedle Gabrysie;Inne
Osiedle Jasnochowa;Inne
Osiedle Kopernika;Patroni
Osiedle Miranda;Inne
Osiedle Nad Zalewem;Neutralne
Osiedle Perłowe;Neutralne
Osiedle Pod Lasem;Przyrodnicze
Osiedle Pod Skarpą;Neutralne
Osiedle Wschód;Neutralne
Osiedle Władysława Jagiełły;Patroni
Osiedle Za Jeziorem;Przyrodnicze
Osiedle nad Potokiem;Przyrodnicze
Osiedle za Stawami;Przyrodnicze
Osiedle Żurawia;Przyrodnicze
Park Maćka i Doroty;Patroni
Park Miejski Solidarności;Historyczne
Park Miejski im. Górników Siarkowych;Patroni
Park Rodziny Wiłkomirskich;Patroni
Park im. Ignacego Jana Paderewskiego;Patroni
Park im. Mariana Jonkajtysa;Patroni
Park księżnej Eleonory Czartoryskiej;Patroni
Pasaż Adolfa Radinga;Patroni
Pl. Błog. Michała Kozala;Patroni
Plac 23 Stycznia;Historyczne
Plac Aliantów;Historyczne
