Al. Niepodległości;Historyczne
Aleja 900-lecia;Historyczne
Aleja Aliny Szapocznikow;Patroni
Aleja Biskupa Chrystiana;Patroni
Aleja Clubu Weteranów Szos;Inne
Aleja Henryka Jordana;Patroni
Aleja Pysiowa;Inne
Aleja Targowa;Techniczne
Aleja Zakochanych;Inne
Aleja płk. Ryszarda Kuklińskiego;Patroni
Alejka prof. prof. Aliny i Andrzeja Myrchów;Patroni
Bulwar Nadwarciański;Przyrodnicze
Bulwar Nadwiślański im. Księcia Sambora II;Patroni
Bulwar Tadka Jasińskiego;Patroni
Błankowa;Inne
Most Herbski im. profesora Wacława Różańskiego;Patroni
Most Pawłowicki;Geograficzne
Most Pomorski;Geograficzne
Most Powstańców Śląskich;Historyczne
Nabrzeże Gnieźnieńskie;Geograficzne
Nabrzeże Opolskie;Geograficzne
Nabrzeże Wulkan N;Inne
Nabrzeże Zbożowe;Techniczne
Os. Francja;Geograficzne
Osiedle Brzezie;Przyrodnicze
Osiedle Centrum D;Neutralne
Osiedle Chabrowe;Przyrodnicze
Osiedle Gorcowe;Przyrodnicze
Osiedle Grafitowe;Inne
Osiedle Juliana Tuwima;Patroni
Osiedle Leśny Dwór;Przyrodnicze
Osiedle Makowe;Przyrodnicze
Osiedle Młodości;Inne
Osiedle Rubinowe;Inne
Osiedle Spółdzielcze;Techniczne
Osiedle Surletowa;Patroni
Osiedle przy Skrzyżowaniu Rzek;Przyrodnicze
Park Le Bény-Bocage;Geograficzne
Park Miejski 4 czerwca 1989r.;Historyczne
Park Miejski im. hr. Stefana Bobrowskiego;Patroni
Park Miejski imienia Książąt Sanguszków;Patroni
Park im. Jana Pawła II;Patroni
Park im. Oskara Tietza;Patroni
Park im. Towarzystwa Gimnastycznego "Sokół";Historyczne
Park im. Władysława Bartoszewskiego;Patroni
Pasaż im. Vladka Sheybala;Patroni
Pl. Kościuszki;Patroni
Pl. Ludwika Zamenhofa;Patroni
Plac 18 Stycznia;Historyczne
Plac Basztowy;Historyczne
