Aleja 4 Czerwca 1989 r.;Historyczne
Aleja Armii Krajowej;Historyczne
Aleja Jedenasta;Neutralne
Aleja Piąta;Neutralne
Bulwar Anny Walentynowicz;Patroni
Bulwar Braci Cienciałów;Patroni
Bulwar Karola Musioła;Patroni
Bulwar im. prof. Jana Haftka;Patroni
Dworzec Osobowy;Techniczne
Elektrownia;Techniczne
Most Nowohucki;Neutralne
Most im. Józefa Góreckiego;Patroni
Most im. Ryszarda Siwca;Patroni
Nabrzeże Dąbrowieckie;Geograficzne
Nabrzeże Poznańskie;Geograficzne
Osiedle 40- lecia;Historyczne
Osiedle Albertyńskie;Geograficzne
Osiedle Bajkowe;Inne
Osiedle Bielskie;Geograficzne
Osiedle Emilii Plater;Patroni
Osiedle Fułówka;Geograficzne
Osiedle Garce;Geograficzne
Osiedle Grzebaki;Geograficzne
Osiedle Kazimierza Pułaskiego;Patroni
Osiedle Krowodrza Górka;Geograficzne
Osiedle Kruczy Las;Przyrodnicze
Osiedle Kwaleńce;Geograficzne
Osiedle Legionów;Historyczne
Osiedle Lesisko;Przyrodnicze
Osiedle Mieszka I;Patroni
Osiedle Miodowe;Przyrodnicze
Osiedle Mostowa;Techniczne
Osiedle Nowe Morzyce;Geograficzne
Osiedle Olimpijskie;Historyczne
Osiedle Piaskowe;Przyrodnicze
Osiedle Piszczkówka;Geograficzne
Osiedle Pod Sosnami;Przyrodnicze
Osiedle Przyjaźń;Neutralne
Osiedle Sosnowy Zaułek;Przyrodnicze
Osiedle Westerplatte;Historyczne
Osiedle Wypoczynkowe;Neutralne
Osiedle Ziemianki;Geograficzne
Osiedle im. Wincentego Witosa;Patroni
Park Miejski Skałka;Neutralne
Park Miejski im. Bohaterów Monte Cassino;Historyczne
Park Nad Słupianką;Przyrodnicze
Park Teatralny;Techniczne
Park im. Franciszka i Władysława Kotuchów;Patroni
Park imienia Cichociemnych Spadochroniarzy AK;Historyczne
Pasaż Anny Świrszczyńskiej;Patroni
Plac 5-go Marca;Historyczne
Plac Bawół;Inne
Plac Bohaterów Armii Krajowej;Historyczne
Plac Centralny im. Ronalda Reagana;Patroni
Plac Ks. Juliana Laskowskiego;Patroni
Plac Litewski;Geograficzne
Plac Pokoju Toruńskiego;Historyczne
Plac Porozumienia Gdańskiego;Historyczne
Plac Rynek;Neutralne
Plac Stanisława Staszica;Patroni
Plac Stulecia Niepodległości;Historyczne
Plac Tadeusza Czackiego;Patroni
Plac im. Powstańców Styczniowych;Historyczne
Plac Świętych Konstantyna i Heleny;Patroni
Plac Żwirki i Wigury;Patroni
Promenada Batalionu Parasol;Historyczne
Promenada Imienia Klemensa Modlińskiego;Patroni
Rondo 2. Mazowieckiego Pułku Saperów;Historyczne
Rondo 800-lecia Żagania;Historyczne
Rondo Artura Hasbacha;Patroni
Rondo Biskupów Płockich;Patroni
Rondo Brygady Syberyjskiej;Historyczne
Rondo DOZAMETU;Techniczne
Rondo Doktora Stanisława Krzysia;Patroni
Rondo Europejskie;Geograficzne
Rondo Gerarda Cieślika;Patroni
Rondo Graniczne Wolne Miasto Gdańsk - Rzeczpospolita Polska (1920 - 1939);Historyczne
Rondo Henryki Rodkiewicz;Patroni
Rondo Kard. Stefana Wyszyńskiego;Patroni
Rondo Kręgów Kamiennych;Inne
Rondo Mariana Kaznowskiego;Patroni
Rondo Mirona Łukowicza;Patroni
Rondo Mrzeżyńskie;Geograficzne
Rondo Mysłowickich Olimpijczyków;Historyczne
Rondo Napoleona;Patroni
Rondo Polskich Lotników Września 1939;Historyczne
Rondo Polskich Olimpijczyków;Historyczne
Rondo Praw Kobiet;Historyczne
Rondo Ryszarda Pietrasa;Patroni
Rondo Stanisława Mikołajczyka;Patroni
Rondo Sybiraków;Historyczne
Rondo Wspólnoty Gruntowo-Leśnej w Wolborzu;Inne
Rondo Zacharzewskie;Geograficzne
Rondo Zbawiciela Świata;Inne
Rondo im. 4 czerwca 1989 r.;Historyczne
Rondo im. Bł. Ks. Maksymiliana Binkiewicza;Patroni
Rondo im. Mariana Świderskiego "Dzika";Patroni
Rondo im. Zbigniewa Rafalskiego;Patroni
Rondo im. por. Michała Beresia;Patroni
