Aleja Czesława Freudenreicha;Patroni
Aleja Katyńska;Historyczne
Aleja Konarowa;Przyrodnicze
Aleja Piłsudskiego;Patroni
Aleja Promnitzów;Patroni
Aleja Rotmistrza Pileckiego;Patroni
Alojzego Rumińskiego;Patroni
Bulwar Rodła;Historyczne
Dworzec;Techniczne
Kalatówki;Inne
Lasek im. ks. Świętopełka;Patroni
Most Marszowicki;Geograficzne
Most Solidarności;Historyczne
Most im. Marszałka Marka Nawary;Patroni
Most św. Jakuba;Patroni
Nabrzeże Belgijskie;Geograficzne
Nabrzeże Fińskie;Geograficzne
Nabrzeże Przemysłowe;Techniczne
Ogród Miejski im. Partnerstwa z Nottuln;Geograficzne
Osiedle Brydziakówka;Inne
Osiedle Korczaka;Patroni
Osiedle Kozielce;Inne
Osiedle Malinowe;Przyrodnicze
Osiedle Na Skarpie;Neutralne
Osiedle Olszynka;Przyrodnicze
Osiedle Orzechowe;Przyrodnicze
Osiedle Posadowskie;Inne
Osiedle Rotmistrza Witolda Pileckiego;Patroni
Osiedle Stefana Batorego;Patroni
Osiedle Zabliszcze;Inne
Osiedle Zadział;Inne
Park Cedron;Przyrodnicze
Park Niezapominajki;Przyrodnicze
Park Raszyński imienia Magdaleny Abakanowicz;Patroni
Park im. Henryki Grabowskiej;Patroni
Park im. Tadeusza Kościuszki;Patroni
Pasaż Grande-Synthe;Geograficzne
Plac Bankowy;Techniczne
Plac Bolesława Chrobrego;Patroni
Plac Bramy Wolińskiej;Historyczne
Plac Honorowych Dawców Krwi;Historyczne
Plac Meblarzy Olszyńskich;Techniczne
Plac NSZZ Solidarność;Historyczne
Plac Róż;Przyrodnicze
Plac Szkolny;Techniczne
Plac Teatralny im. Kazimierza Kutza;Patroni
Plac Unii Lubelskiej;Historyczne
Plac Wojciecha Bogusławskiego;Patroni
Plac gen. Józefa Bema;Patroni
Plac ks. Franciszka Blachnickiego;Patroni
Plac o. Euzebiusza Huchrackiego;Patroni
Plac Świętego Jana Pawła II;Patroni
Planty;Przyrodnicze
Promenada;Neutralne
Rondo Andrzeja Szwenka;Patroni
Rondo Bitew o Rawicz 1919 r.;Historyczne
Rondo Bojkowskie;Geograficzne
Rondo Chwałowickie;Geograficzne
Rondo Dywanów Kwietnych;Przyrodnicze
Rondo Generała Józefa Hallera;Patroni
Rondo Generała Władysława Andersa;Patroni
Rondo Golfowe;Techniczne
Rondo Górników Polskiej Miedzi;Techniczne
Rondo Ignacego Paderewskiego;Patroni
Rondo Inwalidów Wojennych RP;Historyczne
Rondo Irlandzkie;Geograficzne
Rondo Jana Himilsbacha;Patroni
Rondo Kokoszka;Inne
Rondo Kombatantów Rzeczypospolitej Polskiej i Byłych Więźniów Politycznych;Historyczne
Rondo Maurycego Potockiego h. Pilawa;Patroni
Rondo Nafciarzy;Techniczne
Rondo Ofiar Miednoje;Historyczne
Rondo Pitagorasa;Patroni
Rondo Przyjaciół Płocka;Geograficzne
